date,article count,entropy,Unclassified,Unclassified-Sentiment,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic-Sentiment 1,Topic-Sentiment 2,Topic-Sentiment 3,Topic-Sentiment 4,Topic-Sentiment 5,Topic-Sentiment 6,Topic-Sentiment 7
19980505,245,2.314045213075129,0.053789152827412236,-0.0009722514189615289,0.49076813004495407,0.04015799559867755,0.029956009380096613,0.022643592252036167,0.0159333578183431,0.06934566736793978,0.27740609471054045,-0.009123940920224342,-0.0008642954681472388,-0.00022368393975458127,-0.00025209890178835566,1.0066239438743113e-05,-0.0007502091532082433,-0.0036686568598896345
19980506,233,2.2925278656396495,0.0702621895124195,-0.0016099356025758948,0.4765620935044652,0.033653396035594196,0.027352392057465643,0.01291459988399335,0.034980675070227736,0.07179407374009918,0.2724805801957351,-0.009097447977607299,-0.0007207693913690996,-0.00039086682331218597,-0.00022796339149107803,-4.588319977579449e-05,-0.00011302761482101455,-0.004842174076324523
19980507,238,2.2534488936740513,0.0321340985513109,-0.00027810785528278425,0.4945471262231894,0.021504967098993206,0.03487343387665466,0.02071215676042414,0.0430345246057429,0.0467951098570699,0.3063985830266148,-0.00709758913889797,-0.00023074580438787177,-0.0004166904612356663,-0.00024694300887004295,-0.000505436576118356,-0.000459124121975604,-0.0054292317663239865
19980508,188,2.2830007229730476,0.03641644325290438,-0.0002872462657985443,0.5083614517309859,0.04085208909860975,0.02337551391432656,0.013908035135742326,0.0397986764422656,0.08873589532196582,0.24855189510319967,-0.008037694180693097,-0.0012715426276949005,-0.0001743354358348364,-4.1489325122116446e-05,-8.750532063809661e-05,-0.00020595511164286795,-0.004735288798833659
19980511,223,2.306918356701845,0.040558024413568095,-0.0012094279124711701,0.477008017107513,0.04415886865750189,0.020783899660411744,0.017363971727334497,0.016082147064777758,0.07687012005918965,0.3071749513097033,-0.005800144329838906,-0.0008410382034910868,-0.00023817379552457238,-7.176206816191097e-05,3.453314854237037e-05,-0.0004999685177769653,-0.004987113894209054
19980512,246,2.3123388111374,0.02640816977820329,-0.00021275464071060016,0.5189767671390858,0.03326879209785876,0.03427882950799164,0.020399698994216023,0.04273994397927887,0.06743586728078345,0.25649193122258207,-0.007007249868178301,-0.00045912507321821747,-0.0005772824824367708,-0.0003878092902417322,-0.0007514715363484348,-0.0001308262612842928,-0.004036589192882411
19980513,251,2.300567982436632,0.03273542600896861,-0.0005729945191828591,0.47983520788114065,0.0573451191771072,0.022044505075457983,0.022648996114182827,0.03328391252589747,0.06033308775525567,0.2917737454619896,-0.00647547653719096,-0.0008757504742097071,-0.0003477150557119531,-9.981265879380115e-05,-9.002600228567926e-05,-0.00045865665325535437,-0.004507570092394074
19980514,224,2.297514709084561,0.048544780312394654,-0.000589953927407573,0.4778174044921101,0.03215607276434423,0.022588702934759442,0.03311990324216695,0.038208503788967146,0.04530494493792477,0.3022596875273327,-0.008598539891911412,-0.00031140465632902025,-0.00029038836412921207,-0.0002877896663207429,-0.0004247282194059299,-0.0006014199996017844,-0.004796438270736533
19980515,244,2.3017870443230644,0.02539698195088273,-0.0006410888647795631,0.48278776372527626,0.04169639260220676,0.04427512915198612,0.04084592565469249,0.02575137177109105,0.1021995216728679,0.23704691347099666,-0.00782737429587349,-0.0008724809253346617,-0.0008465369115433068,-0.0013422359672257815,-0.0007480064257040745,-0.0004677830785558313,-0.0047858082563013455
19980518,223,2.324695811116748,0.025996673284326876,-0.000509738691849546,0.4899472453726554,0.08052995237018253,0.029493388654597937,0.02046980594117027,0.01918975296040265,0.06079862974521935,0.27357455167144495,-0.009153792385549774,-0.0012092453465614873,-0.00028697315994466644,-0.00021205180641316513,2.5361154411714382e-05,-0.000787412025849908,-0.00627039734923204
19980519,232,2.329609815501823,0.01022061004266192,-0.0002965802021308141,0.4687226285564509,0.06331740312824823,0.03504534661709709,0.029236863714856134,0.02641621309213106,0.08124857537405969,0.2857923594744949,-0.007531026749522963,-0.0007313691707248222,-0.0006211375269200171,-0.0003747576713396733,7.567486660356996e-05,-0.0005578526668397342,-0.004677891677154399
19980520,238,2.31252259762752,0.02680184701867095,-0.0010791005822124067,0.4455011395638782,0.03812755352738402,0.030451972709491522,0.02356619734799105,0.024765494873036968,0.05619039472472154,0.35459540023482566,-0.005763665122207799,-0.0004772922499754561,-0.00024458530296226185,-0.00016013460372763728,-0.00023318096304225013,-0.00020755012008569584,-0.004658221230450193
19980521,223,2.270973999944223,0.02370585389453314,-0.00029027576197387456,0.4313730027208422,0.04987162048399635,0.029521111298265207,0.03402050748790239,0.037598505996966396,0.049728318610904064,0.3441810795065901,-0.009814233404807953,-0.0010241248255346124,-0.0007509628695038128,-0.0005972508678566265,-0.00030010957924387347,-0.0005461129180724094,-0.008084767218580098
19980522,196,2.3265261225703475,0.023622809565301578,-0.00045180236873527594,0.4748262451190896,0.06712593054700276,0.03232528048379131,0.017447581088429524,0.039951567200712156,0.07292818381502789,0.27177240218064513,-0.00470483474503429,-0.0009507358463660733,-0.0005936086336758879,-0.00021243915351311395,-0.0004168213791449791,-0.0005054967181536428,-0.006266949379470691
19980525,143,2.298564775865304,0.08249263458619766,-0.002499776805642349,0.41780473828935233,0.05550809560049806,0.0420483113044045,0.05759997970068499,0.013693936640811132,0.02945472015801871,0.3013975837200326,-0.005058775697311391,-0.0013003259016384906,-9.10948532682898e-05,-0.00018447946423127178,-0.0005507320774930806,-0.0005468873694924933,-0.0047665886647767376
19980526,199,2.348128508813914,0.10223888441189867,-0.0020672015696716986,0.5019843788994562,0.045883663129446556,0.03047063622343959,0.03321936916733268,0.01577615216121475,0.019219311309526053,0.2512076046976854,-0.005982093493016859,-0.0006119990011584555,-1.8999202147518853e-05,-0.00020144310654144742,2.427531208182587e-05,-0.00025009582711740336,-0.0032606152157184302
19980527,213,2.2995803572937192,0.04272370530039242,-0.0006908749240037569,0.44899384713824375,0.03632456212027141,0.014356399432119854,0.0349753027667138,0.026632789209476322,0.06376930504722866,0.3322240889855538,-0.004863673266511806,-0.0008509793547981226,-6.294828291171484e-05,-0.0007777397347949483,3.7063227247275855e-05,-0.0006684974986877693,-0.005525323691212047
19980528,213,2.281078353091474,0.01886359580922277,-0.0003823701853220826,0.5130637192375128,0.04618943223306186,0.03742649424856628,0.037795841732194725,0.0493257169124302,0.03896784034787543,0.25836735947913586,-0.006668634152485447,-0.0009319352428192736,-0.00044428051179096705,-0.0006845995155209643,-0.00048136820628312933,-0.0005095757091215836,-0.0021840650983394696
19980529,201,2.3214520874986295,0.026975117532393074,-0.0006306616213736951,0.5082646139790548,0.04049675351090837,0.0280840319267147,0.040537211748026145,0.024056851339114657,0.05366523441224935,0.27792018555153886,-0.007004637011599929,-0.0009640200257862265,-0.0005690702414997411,-0.00030476618980028464,-9.516722623017769e-05,-0.0007080333430132366,-0.003397534949571816
19980601,237,2.311997952281322,0.040946914563480076,-0.0012632850904896594,0.4743884519503448,0.03938769845258657,0.029171373590695618,0.027227564092540943,0.019843933133504382,0.038806732710201325,0.3302273315066463,-0.006056136445040854,-0.0006702798450228308,-0.00045955058307799775,-0.0002131204775327334,-0.00012929468040207836,-0.0004077349182054739,-0.006564198871990629
19980602,243,2.319480260976962,0.045390635984440174,-0.000820171533017762,0.45307729572520733,0.04817887268808058,0.03706053298372481,0.025439577179030046,0.023373902401237545,0.045657229914717344,0.32182195312356204,-0.006617271748045229,-0.0007122028658828661,-0.00053803542414567,-0.0005405201181524544,-0.00020919607758197994,-0.000506737739220735,-0.005217321118595917
19980603,250,2.316242997110139,0.04861192182866749,-0.0013075252749305362,0.4444226350026477,0.05258284358005637,0.029556825493661655,0.02176121711796771,0.0228064324590562,0.03963246274174251,0.3406256617762004,-0.007656495605920943,-0.0008302579386244487,-0.0002542366716491399,-0.0001594785520411597,-0.0002928586905424154,-0.0005949525157041076,-0.008914001190149198
19980604,209,2.3183689740962703,0.030248611033166846,-0.0006173185925136087,0.491023357344313,0.044403595116584094,0.02689720120983531,0.01447465996557307,0.0182993561115229,0.022540485654505935,0.3521127335644988,-0.005644248422486593,-0.0004990095241253179,-0.0003505530687329148,8.378921814924297e-05,-0.0001446857387145838,-0.00016049405603451152,-0.007707605524055077
19980605,234,2.308028646202673,0.03972456310438263,-0.0010937927262783698,0.5145984383903249,0.04165620945260817,0.03368592036896223,0.022994522965873492,0.03935007741880566,0.05045470626540666,0.25753556203363615,-0.006973064606651966,-0.0004518432728043395,-0.00043686111684251866,-6.635873966207328e-05,-0.00031927394922690196,-0.0003973687895506445,-0.004605036868588149
19980608,226,2.2943561740118765,0.025427807486631017,-0.00042780748663101564,0.5837484236603546,0.03857728228988463,0.032697451885848085,0.009666618000095507,0.02541980442314667,0.050240521099730914,0.2342220911543085,-0.007955221198368776,-0.0006136676386766478,-0.00034702165359891624,-3.098415425405045e-05,-9.044320207421774e-05,-0.0003676290474034787,-0.004177920806158647
19980609,248,2.317971599918933,0.04630351113314916,-0.0008972633467922827,0.5279247531692771,0.038442452210723385,0.029458593780394882,0.01215145404709685,0.019231376643122595,0.03730604710791706,0.2891818119083189,-0.009194251800138416,-0.0007602787649998138,-0.00041393996661239787,-8.97104641004304e-05,-4.665842525424984e-05,-0.0007552039705621208,-0.006567162577495022
19980610,241,2.3045089195760142,0.02322160598022667,-0.00031347962382445067,0.5691544118051823,0.0213838970743887,0.026808192143685284,0.023548376968674928,0.024877894430944826,0.05033631301393759,0.2606693085829596,-0.011130145360924807,-0.0004792598765513404,2.2552763350749917e-05,-0.0006355507838067376,-0.0002447779158654487,-0.0004231891785247505,-0.00678650449696628
19980611,218,2.27094331341859,0.03204342040028182,-0.000939383659943114,0.47220584699189605,0.046287637185866586,0.030034630781991548,0.03572136020802987,0.0453930927853555,0.054838962735625975,0.28347504891095254,-0.007380695067206957,-0.0009192534035884011,-0.0004737861635012433,-0.000626637202769249,-0.0004268341996544236,-0.00030434865121071455,-0.005211711757806532
19980612,219,2.3317620839860185,0.016924842226047045,-0.00039117508997027007,0.5636101574384718,0.03556137484818808,0.04812021736282966,0.01959210473965977,0.03675030389489782,0.049681748230578304,0.2297592512593275,-0.010714339780850577,-0.0004715310383083193,-0.0006956221370041406,-0.00042793574477142314,-0.00029634758940346026,-0.0008338614094223911,-0.004789121492854279
19980615,236,2.3028598907717073,0.0442928418694634,-0.001170960187353628,0.5750158127043999,0.028342921524865825,0.0272763960253485,0.022098165060567054,0.02052421579608454,0.05615378884251908,0.22629585817675157,-0.011983529065023799,-0.0003006922569728371,-0.0004320952446022102,-0.0003081559487475375,-0.00015409249334405342,-0.0006520845585162624,-0.004853802117957719
19980616,241,2.3216392697326103,0.03757404930250335,-0.0005971717943818066,0.5795172750893575,0.03412236860866284,0.016368946924817624,0.021954131698237244,0.024062278406161756,0.03856468203008078,0.24783626794017896,-0.009127955513709873,-0.0007412305800716997,-0.00038081120542059156,-0.000315260371647786,6.701886240391866e-05,-0.0005229855452254143,-0.004385807941379168
19980617,238,2.319013741616519,0.030592129280342672,-0.0008274720728175411,0.5335136847405225,0.04468565607889142,0.023274022378930056,0.021905206389468718,0.022252244849533656,0.08440438102845033,0.23937267525386072,-0.006660628223553768,-0.0007421077482357086,-0.00023071629922527976,-0.000577072055448263,-2.6510599900071962e-05,-0.0008445687896747133,-0.005739881352958748
19980618,227,2.2968668494341995,0.03069258809234508,-0.0005346294046172536,0.48601814301076485,0.03719650555961608,0.03673812104032152,0.02776769058440293,0.04509875464885767,0.06934175984905401,0.2671464372146378,-0.008510635058555219,-0.0008926748606209655,-0.0007179151685904701,-0.00026778298005691864,-0.00018479237717087188,-0.0010476753895423386,-0.0038341742262165347
19980619,193,2.324780729074261,0.015858952777531674,-0.0004429875077522812,0.4592062653922849,0.034127294624130035,0.024652268240949127,0.03746918787807963,0.02159077170390952,0.0806186733579248,0.32647658602519025,-0.007652481180143008,-0.00028505515153350454,-0.00030179179826817756,-0.000643788640098982,-3.59191800517717e-05,-0.000596476039035831,-0.005073543266177169
19980622,190,2.294422800300844,0.026474837111943157,-0.000353784014858928,0.5347755756328948,0.032461208205622934,0.037774293695460405,0.023485969694289514,0.016621179149468864,0.09425045782529337,0.23415647868502681,-0.007648805869206142,-0.0004148736855552882,-0.0002858861324504383,-0.0002634752847023252,2.9247829413621998e-05,-0.0006162439227065878,-0.002651727432566929
19980623,209,2.3153555251161047,0.0409975153021029,-0.0008787346221441119,0.5274350165284044,0.02422997110312231,0.024873883908345735,0.0160111498885567,0.015097634233474804,0.055856002204989555,0.29549882683100354,-0.005991094171486129,-0.00041085020408585833,-6.840300837481797e-05,-7.040466425997722e-05,-0.00021428977602813598,-0.0003750361303036258,-0.005020700786143824
19980624,295,2.314293190112778,0.0380149205319494,-0.0009730781706130382,0.527532213097302,0.026809506089876985,0.020173667885397744,0.015969064851064484,0.012493091084417332,0.05284075756208196,0.30616677889791,-0.008728616052530936,-0.00042235155635658435,-0.0003252987563809208,-0.00019295756266607972,-1.6783301780726165e-07,-0.0004111996828220513,-0.005380539489299444
19980625,263,2.2826481706571884,0.018925518925518924,-0.00013354700854700842,0.5183912047880017,0.027963582568210528,0.017037872337520098,0.020876037108064297,0.03824828868976248,0.036881988502989516,0.3216755070799323,-0.010276013974109478,-0.0005709118803268299,-0.0004005683571919219,-0.00022648931105531382,-0.0002905183068632551,-0.0003273471911094059,-0.005402809099001887
19980626,231,2.297560240380051,0.019476038338658148,-0.0001533546325878589,0.5262732413091161,0.031983149190838625,0.023230068959492964,0.03938869392633264,0.021717631179612003,0.07527548678473217,0.26265569031121727,-0.008688264403055004,-0.0006758000228663514,-0.0003024694603668718,-0.0006371449739322616,-6.622793843241182e-06,-0.000335163801591972,-0.005022266173737243
19980629,222,2.329608199449105,0.028865696237297445,-0.0003295797857731384,0.5082838263700817,0.04023742505459958,0.029045198922320613,0.027006686966850844,0.015058527805340234,0.053688048397356004,0.2978145902461536,-0.009436849734762864,-0.0004609462650325824,-0.00027752575394732117,-0.00040225152651194977,-7.75516721033645e-05,-0.0006332788938223374,-0.005135655478180996
19980630,250,2.3176424891087413,0.06792033830234591,-0.002031704032696258,0.43660753194641094,0.04127677066901403,0.027849071557742012,0.034213862519639385,0.02373973717593203,0.08396731769742337,0.28442537013149227,-0.006769436035880168,-0.000527958551376176,-0.0003986861847572681,-0.0001684546928814411,-8.234649778768931e-05,-0.0003554021166098754,-0.006463006855999948
19980701,113,2.2655265964252975,0.028973509933774833,-0.0013796909492273725,0.46828733516248905,0.057635922517147914,0.024828697052271795,0.05225445723149447,0.005451597303742421,0.06874936993685565,0.2938191108622238,-0.008470113219871716,-0.0011822697094807156,-0.000307338882462928,-0.0008028292927981269,-0.00011617090079514481,-0.000297641465002733,-0.006042179575946226
19980702,206,2.291681120430501,0.05094855679702048,-0.001774906890130352,0.4577306501806612,0.03487209176606581,0.04652179938153276,0.019088048428094275,0.018286815728139477,0.017905556026242973,0.3546464816922429,-0.003851014828030272,-0.00031420180478469305,-0.00018653555466367644,-0.0004474274985645515,2.6790377889812327e-05,-0.00019478852298378117,-0.007748138742419616
19980703,187,2.293106663632454,0.05112772812936957,-0.0013982612924797837,0.45718465366749894,0.057835224752791355,0.05306771118469142,0.01599131209157615,0.01714779608148586,0.05121860912804628,0.29642696496454035,-0.006219604705610555,-0.0013876984546841303,-0.0008405990611716201,8.856446028111444e-06,-0.00018031354146811463,-0.0008033922420096563,-0.006961223150792803
19980706,176,2.310308980995312,0.06229026054824479,-0.002111534255872703,0.5357505875464444,0.05575248712148895,0.029887987122875336,0.017235339332274186,0.023226910937648487,0.0321944310935441,0.2436619962974797,-0.008969876245120707,-0.000877954142605759,-0.00028916694882843714,-0.00015423576239326846,-0.00022071578219092763,-0.0003463230851515416,-0.0032060544165757373
19980707,206,2.2936057325749473,0.06268252943527314,-0.001537089981247501,0.4796387629962492,0.0490061568052556,0.051927815758424305,0.029854408143986898,0.029197653779642157,0.05824345281503521,0.23944922026613347,-0.007328221171418343,-0.0010814805451766173,-0.0013628016684150705,-0.0009570834934963159,-0.0006489524033100525,-0.0005856505280499014,-0.005251217980105703
19980708,206,2.2632840149172546,0.08452572974660492,-0.0021593215047609107,0.4513491961077754,0.05883246778842589,0.02500543598087879,0.02903331693338059,0.020870132233845772,0.0877243007224097,0.2426594204866789,-0.005389474822044536,-0.002016456657350752,-0.00037001277086683474,-0.0003398517988246895,-7.259932711993571e-05,-0.00032639200264218655,-0.005377714832504389
19980709,39,2.251055375369715,0.011950655358519661,0.0,0.494307128942973,0.016149524097426055,0.02451534681164032,0.002285677163913995,0.05419805072850563,0.1552170129581301,0.24137660393889118,-0.00506951368148055,-9.650705268452406e-05,-0.00027200266495450463,-2.022975300896201e-05,-0.0010329557361168761,-0.0002269209934603433,-0.0027909937369012604
19980710,151,2.2549989544824336,0.01643984335620953,3.14242490782197e-19,0.5595789805838832,0.04702129984786545,0.037836198360012195,0.040788424183641606,0.040670866104156794,0.02813653308340867,0.2295278544808225,-0.00978660891835094,-0.0009351669599889581,-0.0005032062680691628,-1.5064706082993076e-05,-0.0007339570850097779,-0.00020703205821331362,-0.004607766299659185
19980713,213,2.299016751473875,0.03235215413433235,-0.0006154669521006147,0.449536653131148,0.0631759339520968,0.015566692957300942,0.02779873272539489,0.03134053975638134,0.0563991221612691,0.32383017118207663,-0.008482744424926109,-0.0010881655635523577,-0.00030897029729042035,-0.0003464654996166498,-0.0007046462739532035,-0.0005905395169192128,-0.006300250601959839
19980714,34,2.299721405704531,0.005615963675468993,-0.0002389771776795316,0.49046229459418295,0.05596579971057208,0.03572900294432138,0.0,0.012605855550683265,0.17867599674965443,0.22094508677511684,-0.007667177915631854,-0.00044940985913623005,-0.0006548893811410229,0.0,-0.00019625730740056117,-0.0004381552830705809,-0.002662457726436068
19980715,196,2.2728869694321374,0.03299161230195713,-0.0011804908356632489,0.5041629387074009,0.06061764525849084,0.023204323788890285,0.04105936626626282,0.017313231763932062,0.06710293577458938,0.25354794613847653,-0.004096254402309147,-0.0009371326323871825,-0.000368741057867033,-0.0003241995483374791,-0.00011302178681137772,-0.0003946126609640821,-0.004266193239065219
19980716,199,2.2367638724644836,0.025801428341298394,-0.0007786070987488584,0.5075030632924242,0.0362379381679173,0.024223591237498766,0.03300223036902853,0.036471264018517406,0.07940938025005817,0.2573511043232572,-0.006942752757584927,-0.0008355858113053294,-0.0004039881464302873,-0.0001086107172030913,-0.0004982404384353573,-0.0004556900363848987,-0.005011696555954156
19980717,181,2.2731691902937956,0.022918357409511442,-0.00035708488881675004,0.4841797554439291,0.02872360252680655,0.015498782624020541,0.031451596771351974,0.029215536383867285,0.07185573515392064,0.31615663368659247,-0.008886361148031291,-0.0005488889404224066,-0.0002916654678724476,-0.0002867873853941253,-0.00019532303938407796,-0.0005639673968387592,-0.006074920921683546
19980720,243,2.2861637319602535,0.08493894165535956,-0.002057892356399816,0.48557256804012383,0.032311204684947255,0.022850344478133795,0.030153933562823854,0.013311619783804315,0.09139022056558284,0.2394711672292245,-0.0075487312175938565,-0.0003354506989620887,-0.00019668026891268945,-0.00024769613766667374,1.21539097115758e-05,-0.00042092765254637954,-0.003971849299927653
