date,article count,entropy,Unclassified,Unclassified-Sentiment,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic-Sentiment 1,Topic-Sentiment 2,Topic-Sentiment 3,Topic-Sentiment 4,Topic-Sentiment 5,Topic-Sentiment 6,Topic-Sentiment 7
19980415,247,2.2988960585697473,0.039042682254328887,-0.0006065953457593466,0.08461126348613708,0.49585424026420943,0.031318478492874884,0.011730683045616318,0.2962995983939657,0.0037617110388235286,0.03738134302404417,-0.0017116127432226349,-0.006544180409966483,-0.0006292463459672452,-0.0003016564517060821,-0.004725734677589955,-1.9278284734856628e-05,7.588476438626953e-06
19980416,222,2.3288341118381854,0.02806699864191942,-0.0005941602535083743,0.09186788166809765,0.506966565376676,0.039887690475663325,0.025463924754353055,0.2764620537354728,0.006839338825859279,0.024445546521958492,-0.001674317774197748,-0.005680107503660049,-0.0009425346599997499,-4.221559414781013e-05,-0.005124370186273324,3.766631877410721e-05,-9.833970416222818e-05
19980417,218,2.3332290857295974,0.05870710562261311,-0.0019792044155771725,0.07415347539736272,0.4906614897312102,0.032676544923400205,0.0174432959261669,0.28565695333501256,0.0073041044487187805,0.03339703061551546,-0.001203321023172621,-0.00882606883920595,-0.0010682463635086135,-0.00012978954889300968,-0.0074851259848666045,-0.00021036790281765572,-0.0003952304783099224
19980420,212,2.3384432201453107,0.031056602707208864,-0.00028258965156695943,0.09689575473115687,0.5018804252997199,0.03023393377397826,0.01960895111869701,0.27603725959391384,0.017614937453966424,0.026672135321358956,-0.0017986182369202207,-0.00926354166719409,-0.0006966550437304929,-2.4220427291848275e-05,-0.0054136253115309755,-0.00012721134103560675,-0.00022494533460493542
19980421,128,2.332571288680718,0.09444689776992714,-0.0020423934643409125,0.059244836249309096,0.4727601851635114,0.025164299535671498,0.016325264122791172,0.2742560370666831,0.009412183214347046,0.04839029687775953,-0.0007199263943125276,-0.008415262904487807,-0.0007783339425085223,-0.00011893052851321774,-0.0052510087278081746,1.0426633301440001e-05,-0.0006797130868745253
19980422,194,2.319860530696303,0.037816789862724395,-0.0007589757127771907,0.07719460765497195,0.49065370730673036,0.047071360974733,0.010599713373274618,0.26329557857809305,0.02218847278874175,0.051179769460730815,-0.0010731516152609295,-0.005413080874712504,-0.0005820777116512832,-7.156501761174406e-05,-0.0041614281225270285,-0.00022314942271130066,-0.00022317131155476214
19980423,273,2.2931933945186036,0.07443833104080697,-0.00210912425492893,0.08064342003283632,0.45198072341654355,0.031164220500582672,0.03254387923834279,0.2667456893581484,0.011322351040370294,0.05116138537236895,-0.0014553778148861623,-0.008332177382515066,-0.0004820321169130749,-0.00043926996127821355,-0.003963192648674132,1.5486037817941537e-06,-0.00046017268226615623
19980424,239,2.3311743924004813,0.03213927855711423,-0.0005511022044088167,0.07947381234185075,0.4943283197120471,0.0371844834736591,0.008058767911763375,0.27888720660725175,0.030457011825344465,0.03947111957096924,-0.0010704110095220037,-0.009063725289069818,-0.00036826355643126263,-5.3396266216643695e-05,-0.004611032453654031,-0.00039030568094888563,-0.00032462927121143845
19980427,273,2.3284002496549427,0.056937942485529136,-0.0008993842676936546,0.09093685816389342,0.45745872204638427,0.030808969681487386,0.0398292693283744,0.27171932774455465,0.023592848602906922,0.02871606194686971,-0.0015848695250638338,-0.008304889290267802,-0.00026900355011841146,-0.00026652094046285377,-0.005900629420175315,-0.0002942521092575736,-0.0004911973859027148
19980428,212,2.319528251920866,0.07347181008902078,-0.00264094955489614,0.07914428115014582,0.4785565078014007,0.040259334315681405,0.00823870755028025,0.2873464023175602,0.016665157467570055,0.016317799308340847,-0.0008532828864781851,-0.0063074155746916235,-0.000539602063875496,0.0,-0.0053226610243644265,-0.00023687077125343132,-0.00021197776835759025
19980429,298,2.3041736506962183,0.05098817603619755,-0.00164340291117087,0.06797466512222354,0.4659548908502756,0.03148115448688748,0.01398886893644893,0.3172238275144004,0.018701393788083602,0.03368702326548291,-0.0009573961424432612,-0.00969743271972448,-0.00027958610231544693,-0.00019289521392724447,-0.00597768069794994,-0.0002994696876065527,-0.00043819961445964794
19980430,280,2.271130584661273,0.06055189588688946,-0.0016669344473007692,0.09781123269698103,0.4218234217592491,0.026697661570411983,0.020029370218562347,0.2939893065418088,0.025021710896478165,0.05407540042961906,-0.002236045155992851,-0.006982620245244418,-0.0003298412806164268,-0.00032665947142020857,-0.0044796668404226804,-0.00048523071095842127,-0.00040334889174599935
19980501,201,2.308023554276775,0.07418645694646561,-0.0019816081989039213,0.05110982101258432,0.40709879524925924,0.04434559602929821,0.0144101834725076,0.2700941449813149,0.06066733317541797,0.0780876691331521,-0.0004578890672037942,-0.00200073363292813,-0.0003816565985379694,-8.140338010713815e-05,-0.0031452302551012506,-0.002249741849387277,-0.00035288108693908965
19980504,189,2.259389008119215,0.057655436866611884,-0.0006505067104902759,0.08695849294261435,0.4375279357776448,0.01725245886228171,0.018836724867246427,0.27041377836866504,0.02078936203350143,0.09056581028143433,-0.0028817593197594036,-0.007726443288351021,-0.0005242698803079851,-0.0003467557630800572,-0.006703342014955635,-3.362555040580385e-05,-0.0004088384203353561
19980505,245,2.314045213075129,0.053789152827412236,-0.0009722514189615289,0.08681450998543942,0.4578977918611164,0.03094896313241883,0.017937422301706023,0.25218397967152634,0.031984692097062895,0.06844348812331781,-0.0022459009026484277,-0.007789512329535921,-0.00023063633543052008,-0.00017922892738441107,-0.0033885915094398144,-0.0003123892047659183,-0.0007265597943686386
19980506,233,2.2925278656396495,0.0702621895124195,-0.0016099356025758948,0.07827361202457754,0.459835087513949,0.027805528693904947,0.011879641282337415,0.262533146467908,0.020654244908635027,0.06875654959626855,-0.0017219530971866518,-0.008183274169661805,-0.0004127707090615178,-0.00019921454144507993,-0.004694982643226622,-0.00012305635225571472,-0.00010288096186360343
19980507,238,2.2534488936740513,0.0321340985513109,-0.00027810785528278425,0.06281070413137625,0.4884025406904132,0.03525899249420579,0.020498875911034775,0.29366798653439397,0.020431691830195102,0.0467951098570699,-0.0008660914015636364,-0.006925405805357697,-0.0004230110943102751,-0.0002430533885164376,-0.005359329890858915,-0.00010974517522693368,-0.000459124121975604
19980508,188,2.2830007229730476,0.03641644325290438,-0.0002872462657985443,0.09715062553725735,0.47802854937800726,0.023964143263956607,0.011125518278158445,0.2431909007803539,0.021620042381980856,0.08850377712738114,-0.0025763421638851283,-0.006744961551900943,-0.00017676384629448593,-4.596589030339231e-05,-0.00476314918373405,-4.3574530131013476e-05,-0.00020305363421055942
19980511,223,2.306918356701845,0.040558024413568095,-0.0012094279124711701,0.06711610140776895,0.47153071493082144,0.019987671643617828,0.016309238082737546,0.29320035380157833,0.017213444408725794,0.07408445131118191,-0.0014385593122815362,-0.005192182816124059,-0.00025533800799732966,-9.520059359739872e-05,-0.004909253226531634,-6.841313896342391e-05,-0.0004447205649647442
19980512,246,2.3123388111374,0.02640816977820329,-0.00021275464071060016,0.0661158797818801,0.510472129113009,0.034575799527316854,0.018602235154683084,0.26192071670327344,0.01446920266085079,0.06743586728078345,-0.0007687512420964799,-0.007034800966404374,-0.0005839310649589771,-0.0003692323684885089,-0.004455111744653506,-7.700056704020759e-06,-0.0001308262612842928
19980513,251,2.300567982436632,0.03273542600896861,-0.0005729945191828591,0.10326628145633127,0.4596104184639216,0.027120840465694716,0.020348748882243032,0.2738097334161003,0.023752192060526683,0.0593563592462138,-0.0016215745757911626,-0.005852905879545062,-0.00043484599486082903,-9.414773151730514e-05,-0.0038353492922159524,-0.0005589928057842076,-0.00045719119412700936
19980514,224,2.297514709084561,0.048544780312394654,-0.000589953927407573,0.07511600798735311,0.4642551366805361,0.022588702934759442,0.03142027407034989,0.30363768875329555,0.010600016345043874,0.04383739291626735,-0.001107900164057454,-0.008075398356615773,-0.00029038836412921207,-0.0002831074922936986,-0.004642338828826296,-0.00033328566028869373,-0.0005782902022235059
19980515,244,2.3017870443230644,0.02539698195088273,-0.0006410888647795631,0.07212092291245449,0.4706806867454885,0.04862097193727066,0.036017945706508375,0.2393933943248709,0.005569574749656396,0.1021995216728679,-0.0014909990043026412,-0.007789348625980619,-0.0009636589156857268,-0.0012782966353606187,-0.004628292091598376,-0.00027184750905467697,-0.0004677830785558313
19980518,223,2.324695811116748,0.025996673284326876,-0.000509738691849546,0.11024209184491437,0.47858118329528937,0.029493388654597937,0.015748888420249612,0.2746054289129714,0.005243154298796301,0.060089191288854156,-0.0019378543822496455,-0.008487103072406684,-0.00028697315994466644,-7.1395244426665e-05,-0.006147223649854772,-0.00017796140294396446,-0.0007860000073129286
19980519,232,2.329609815501823,0.01022061004266192,-0.0002965802021308141,0.09859310724057285,0.45803972771634605,0.03504534661709709,0.024265995149098926,0.2837374648230499,0.011007081429564709,0.07909066698160862,-0.001528213506229399,-0.006756959102532887,-0.0006211375269200171,-0.00028437802206697645,-0.00429576016242634,-0.00039545557681473786,-0.0005364566989076833
19980520,238,2.31252259762752,0.02680184701867095,-0.0010791005822124067,0.06379649834001926,0.43953184405750634,0.0315059779293269,0.019579809898192635,0.3536539964632018,0.009627026276948794,0.05550300001613325,-0.0008032225477422642,-0.005532334824759667,-0.0003324190712818763,-0.00011513134024414893,-0.004549394543681996,-0.00021087196799436523,-0.00020125529674697534
19980521,223,2.270973999944223,0.02370585389453314,-0.00029027576197387456,0.07646166362180844,0.4347794177737313,0.03006006395985938,0.02930328201595993,0.3382208500263265,0.01803220812438437,0.04943666058339698,-0.001604445943147947,-0.009432365127156893,-0.0007509628695038128,-0.0005146639928169215,-0.008007806632860496,-0.000270880058773368,-0.000536437059339947
19980522,196,2.3265261225703475,0.023622809565301578,-0.00045180236873527594,0.10477233876186486,0.46435161644496026,0.033072137460680245,0.012130490205570076,0.28309685098779547,0.006733065479071869,0.07222069109475561,-0.0013693603146395096,-0.004582030153157906,-0.000713474568238308,-0.0001268273792235452,-0.006207880521816467,-0.0001358864777395125,-0.0005154264405434291
19980525,143,2.298564775865304,0.08249263458619766,-0.002499776805642349,0.0975866965767421,0.39049709710040065,0.0420483113044045,0.045921224565988426,0.29808740963852154,0.014559169706901675,0.028807456520843457,-0.0015818885046196543,-0.004927198885107019,-9.10948532682898e-05,-4.676936312504574e-05,-0.00530868029241952,1.4794957702597588e-05,-0.0005580470873748251
19980526,199,2.348128508813914,0.10223888441189867,-0.0020672015696716986,0.086972477251158,0.4750448431678374,0.034752196084691815,0.023801831469966783,0.2486828307940288,0.00928762551089242,0.019219311309526053,-0.000950412979748197,-0.005750855559881841,-0.00011476786243739413,-0.00013855033388336308,-0.0027844275124164594,-0.00031186045813363,-0.00025009582711740336
19980527,213,2.2995803572937192,0.04272370530039242,-0.0006908749240037569,0.06556539303374273,0.44171796855782297,0.014356399432119854,0.03062691805023093,0.32917690322908993,0.012063407349372493,0.06376930504722866,-0.001225322674668554,-0.0045636766467549465,-6.294828291171484e-05,-0.0007045249376537708,-0.005398814448938602,-8.831411205377568e-05,-0.0006684974986877693
19980528,213,2.281078353091474,0.01886359580922277,-0.0003823701853220826,0.07346694758910721,0.5244110193833075,0.03905716147037781,0.03604776328364574,0.26612357142187154,0.003062100694591963,0.03896784034787543,-0.0011627745655022701,-0.006817049858424781,-0.0004893860318002571,-0.0006738002262146591,-0.00214494638074843,-0.00010692566454885138,-0.0005095757091215836
19980529,201,2.3214520874986295,0.026975117532393074,-0.0006306616213736951,0.07172109382650609,0.5016066694886498,0.0280840319267147,0.03324930291122444,0.2793741697435531,0.006129186554482807,0.05286042801647592,-0.00125358488149555,-0.006825511359087654,-0.0005690702414997411,-0.00026640776650894087,-0.0033932349839715416,-2.72331154684092e-05,-0.0007081866394695744
19980601,237,2.311997952281322,0.040946914563480076,-0.0012632850904896594,0.06928616113415804,0.4639284759126535,0.03106630122643011,0.01553912223904815,0.3115409601859923,0.028885332028036396,0.038806732710201325,-0.0009808926233504226,-0.005899184120266611,-0.0005144760217949395,-7.580688074037931e-05,-0.005903095032353352,-0.0007191262245614191,-0.0004077349182054739
19980602,243,2.319480260976962,0.045390635984440174,-0.000820171533017762,0.08205408169853708,0.4391588687397712,0.039252399560228406,0.015213544556456205,0.3179877804935146,0.015285459052334959,0.045657229914717344,-0.0010951440932156632,-0.006401247277941793,-0.0006317693136334142,-0.00040972996416316284,-0.004978442305721707,-0.0003182143977283768,-0.000506737739220735
19980603,250,2.316242997110139,0.04861192182866749,-0.0013075252749305362,0.08008374862892838,0.4341920917586716,0.029556825493661655,0.018959377243116558,0.32996552813304464,0.022336903356364648,0.036293603557544886,-0.001134881445938718,-0.007579370120214131,-0.0002542366716491399,-0.00016920716271772614,-0.008160967866618345,-0.0008787113786605241,-0.0005249065188328291
19980604,209,2.3183689740962703,0.030248611033166846,-0.0006173185925136087,0.0669569480075751,0.4781860634097985,0.03188017818198115,0.014056005720104752,0.3374404330660338,0.019030545062388854,0.022201215518950938,-0.000658048843450889,-0.005538383008964143,-0.0005572612641048956,9.052360279484598e-05,-0.00696983252190624,-0.0006318619276087727,-0.00015794315275966187
19980605,234,2.308028646202673,0.03972456310438263,-0.0010937927262783698,0.07105864008034271,0.5132963342952307,0.034118340057442874,0.019048555089552475,0.26046909078737696,0.01297377807624974,0.04931069850942187,-0.0008425903663118855,-0.006830003898184222,-0.000433720694060953,-1.6442651421372132e-05,-0.0042842864107705105,-0.00044564312228297787,-0.00039712020029467206
19980608,226,2.2943561740118765,0.025427807486631017,-0.00042780748663101564,0.06476044247452693,0.577468783974821,0.04052276382880708,0.007177016098728901,0.22366514275511412,0.011276292335115864,0.049701751046254974,-0.0008100234728008759,-0.007842979752913018,-0.0005431000849714648,-1.6129727634917977e-05,-0.003759005719462812,-0.00025178253119429546,-0.00035986641155735143
19980609,248,2.317971599918933,0.04630351113314916,-0.0008972633467922827,0.06152302241859522,0.5174862262331857,0.02991278126398788,0.010531657584203411,0.2915363288084384,0.005872669317255897,0.03683380324118428,-0.0010972898917443216,-0.008924591643911272,-0.00041810682426004,-7.86914405433323e-05,-0.006475076904712254,-9.005139009742802e-05,-0.0007433978738938013
19980610,241,2.3045089195760142,0.02322160598022667,-0.00031347962382445067,0.05527111739872497,0.5588185025561778,0.026808192143685284,0.017471635636285558,0.25966264923346,0.01051615957518022,0.048230137476259476,-0.0012950797085135902,-0.010721212964226033,2.2552763350749917e-05,-0.00040497148069473576,-0.006730414755395552,-0.00015112291352697757,-0.0003966257902824733
19980611,218,2.27094331341859,0.03204342040028182,-0.000939383659943114,0.08114647553982911,0.4787865281191997,0.03333404503403216,0.030551536384390517,0.2817083176518383,0.009291483161981102,0.05313819370844722,-0.0011784635008449907,-0.007489406118565826,-0.0009374981206375148,-0.0006138830850974938,-0.004717522227458095,-0.00015433272303083586,-0.00025216067010276383
19980612,219,2.3317620839860185,0.016924842226047045,-0.00039117508997027007,0.06795964108779348,0.5600980695888063,0.04812021736282966,0.015760211243116894,0.2330724848542412,0.009986453592305574,0.04807808004485999,-0.000903878332503621,-0.01037455637725428,-0.0006956221370041406,-0.0004316562733672729,-0.0047869268897262965,-0.00018792165952234783,-0.0008481975232366312
19980615,236,2.3028598907717073,0.0442928418694634,-0.001170960187353628,0.05501085971875253,0.5685951683610538,0.028228045943498776,0.015123315248938911,0.22328678033916258,0.010502800712068668,0.054960187807061314,-0.0007611493943747035,-0.011799205854093506,-0.000441787975250037,-0.00015117940189216005,-0.004715475242881261,-0.00017766777546241667,-0.0006379860412103325
19980616,241,2.3216392697326103,0.03757404930250335,-0.0005971717943818066,0.07277675211496179,0.5655331219115267,0.016368946924817624,0.00985139829558028,0.24808935995396472,0.011436765586062797,0.03836960591058273,-0.001336588472525005,-0.008688238925617537,-0.00038081120542059156,-9.837067811945326e-05,-0.004329823760159014,-5.021370798359942e-05,-0.0005229855452254143
19980617,238,2.319013741616519,0.030592129280342672,-0.0008274720728175411,0.06864036893143775,0.5345458777289684,0.02741809939205174,0.01567053271062359,0.19787516118382473,0.042528051031937145,0.08272977974081391,-0.0011007452208618125,-0.006437003324488268,-0.00047581433844096565,-0.0005016338727916034,-0.0037844726526147362,-0.0017034563927928819,-0.0008183592670062844
19980618,227,2.2968668494341995,0.03069258809234508,-0.0005346294046172536,0.07202452012054698,0.4970809846150208,0.03762018467987212,0.019344479125954533,0.26473178355564286,0.011536726665715601,0.066968733144902,-0.0011145636819679039,-0.008404807918557753,-0.0007422391954875797,-0.0002476791470733774,-0.0036630429470207253,-0.00025962638471431693,-0.001023690785931662
19980619,193,2.324780729074261,0.015858952777531674,-0.0004429875077522812,0.07527622129352439,0.4512119890618942,0.024652268240949127,0.017783621633183075,0.3127692874797401,0.022074621556376687,0.08037303795680079,-0.0010278705926407077,-0.007216095727328059,-0.00030179179826817756,-0.00033396336001102517,-0.004542782550916042,-0.0005686688775601805,-0.0005978823485842509
19980622,190,2.294422800300844,0.026474837111943157,-0.000353784014858928,0.06901005999951763,0.5194421689717761,0.038454345190689236,0.010336413457967748,0.22565921172937373,0.01660451624492254,0.09401844729380981,-0.0008283026108225988,-0.007373035135974577,-0.00030283828316242855,-0.00010427843397565379,-0.002422655773939045,-0.00020312851105240491,-0.0006175257488473811
19980623,209,2.3153555251161047,0.0409975153021029,-0.0008787346221441119,0.05162362109792473,0.5145140715618043,0.031181582431667552,0.00771755541918022,0.28333340712448657,0.015109557990381613,0.055522689072452135,-0.00049517009074199,-0.00597927200857448,-0.00023716382421762834,-3.57939672651825e-05,-0.004913300807248972,-0.00012038918183643735,-0.0003696888607976778
19980624,295,2.314293190112778,0.0380149205319494,-0.0009730781706130382,0.05737562035313287,0.5155835424585394,0.023518173597727003,0.005364423781549956,0.28959821958965865,0.018531887617194133,0.052013212070248435,-0.0008377796157057087,-0.008498289301020583,-0.00042621056666671746,-1.64674767334515e-05,-0.004921298759814873,-0.0003670474028080251,-0.0003940378103244669
19980625,263,2.2826481706571884,0.018925518925518924,-0.00013354700854700842,0.0589967921509403,0.5158748110571988,0.023715222764870526,0.016501435482335656,0.3179071446699861,0.011393432345630998,0.036685642603518615,-0.0010859316586292256,-0.009985458101118398,-0.000724896806520371,-0.00018850488503181821,-0.005013412276873493,-0.00017546658173475937,-0.00032098780975002453
19980626,231,2.297560240380051,0.019476038338658148,-0.0001533546325878589,0.06888102489636674,0.5141882619261202,0.02445009025874749,0.02726873335104928,0.2522150691645258,0.019063186653601988,0.07445759541093025,-0.001452718009837609,-0.008019793180167639,-0.0003501797905053169,-0.0004793042243521474,-0.004522365388213456,-0.0005319406897681653,-0.0003114303465486128
19980629,222,2.329608199449105,0.028865696237297445,-0.0003295797857731384,0.0860282839187083,0.4811299810181488,0.029045198922320613,0.019366793152701033,0.29527994786027045,0.006596050493197294,0.053688048397356004,-0.001464730080552217,-0.008682106696612504,-0.00027752575394732117,-0.00019231900577358806,-0.005126031376335664,-4.80675173177817e-05,-0.0006332788938223374
19980630,250,2.3176424891087413,0.06792033830234591,-0.002031704032696258,0.07267502345068495,0.4232084813479787,0.027849071557742012,0.028369067455496135,0.2769347695750789,0.019346917129238816,0.08369633118143446,-0.0008885707099343735,-0.006439701465957536,-0.0003986861847572681,-0.00016300547406475365,-0.0063370956976425905,-0.00018699830964907384,-0.00035123309328696924
19980701,113,2.2655265964252975,0.028973509933774833,-0.0013796909492273725,0.11001291579463826,0.4377687479940138,0.024828697052271795,0.032821760071367154,0.285889791645113,0.010955207571965414,0.06874936993685565,-0.0019629622683378038,-0.007974297361454242,-0.000307338882462928,-0.000602007610188365,-0.005982575344876405,-9.172011403511515e-05,-0.000297641465002733
19980702,206,2.291681120430501,0.05094855679702048,-0.001774906890130352,0.05702059486598239,0.45241922126767914,0.04670448330299046,0.012349706559689555,0.35810228518735554,0.005252475580346298,0.017202676438936013,-0.00039761664485166056,-0.0039281395667116826,-0.00018653555466367644,-0.0002959623113102584,-0.007654321728456379,-7.793794892258578e-05,-0.00017480281864053497
19980703,187,2.293106663632454,0.05112772812936957,-0.0013982612924797837,0.09169177030536214,0.4379106705340215,0.05306771118469142,0.011881515609266742,0.2983952435912005,0.005059824185540825,0.0508655364605472,-0.002068600649504421,-0.0056903550001569,-0.0008405990611716201,-9.757251122628399e-06,-0.006901019551832422,-8.07729870485105e-05,-0.0007928702088722667
19980706,176,2.310308980995312,0.06229026054824479,-0.002111534255872703,0.11085549653067063,0.4968242854459774,0.04104895390391679,0.011372061175341943,0.2439889239574642,0.004310423099307378,0.029309595339076847,-0.0018895991776496342,-0.008048622221715677,-0.0005154027619576547,-0.00018655516426887103,-0.0030817266273785995,-8.033749219978982e-05,-0.0002620829376961521
19980707,206,2.2936057325749473,0.06268252943527314,-0.001537089981247501,0.08088481613738394,0.46927968377544627,0.053499063294810634,0.017843502745642597,0.2511396914586644,0.006722019945912471,0.05794869320686656,-0.001645509943812077,-0.0071948704641719265,-0.0013696331794428372,-0.0008242134743890391,-0.005504048543505297,-0.0001014275329501741,-0.0005757046517006528
19980708,206,2.2632840149172546,0.08452572974660492,-0.0021593215047609107,0.08893559789054306,0.445002710139514,0.034360761440059805,0.018260189521701567,0.23431907133084012,0.007711505531610909,0.0868844343991256,-0.00233282744664434,-0.005332942201874117,-0.0006891414109278852,-0.00026708726693117085,-0.004846011986753768,-0.00012742911443758422,-0.0002970627837844602
19980709,39,2.251055375369715,0.011950655358519661,0.0,0.03941149186532886,0.47580988230447907,0.02451534681164032,0.002285677163913995,0.2740999570490344,0.01962625051162702,0.1523007389354567,-8.917268765373095e-05,-0.0051614175219829,-0.00027200266495450463,-2.022975300896201e-05,-0.0034895156381987967,-0.0003640880664781974,-0.00011269728632992847
19980710,151,2.2549989544824336,0.01643984335620953,3.14242490782197e-19,0.09603869803334737,0.5450863375192334,0.037836198360012195,0.027955692418203816,0.24138493101162242,0.007988347583555211,0.027269951717816023,-0.001230389041014062,-0.009974287352214253,-0.0005032062680691628,-5.5453472190032835e-05,-0.004714144095928804,-0.00011979929392980433,-0.0001915227720282104
19980713,213,2.299016751473875,0.03235215413433235,-0.0006154669521006147,0.11161864608172407,0.43999536848424053,0.024263508584809638,0.01224344487594342,0.29164003149063417,0.03233383196384759,0.05555301438446825,-0.0018255378878569144,-0.008536268427604382,-0.0007638806531908751,-0.00023335799398699773,-0.005820620557452256,-9.490193700719978e-05,-0.0005472147211191693
19980714,34,2.299721405704531,0.005615963675468993,-0.0002389771776795316,0.06814096948703441,0.4838459873483322,0.03572900294432138,0.0,0.22440482455197736,0.004361333492651452,0.1779019185002142,-0.0005168231934195346,-0.007602909017896966,-0.0006548893811410229,0.0,-0.002885442744498156,2.987214720994123e-05,-0.0004381552830705809
19980715,196,2.2728869694321374,0.03299161230195713,-0.0011804908356632489,0.10223071419695214,0.48309137603458385,0.023204323788890285,0.02835172835172835,0.2572512985316839,0.005776011019615023,0.06710293577458938,-0.0015009250196227023,-0.003746416970407892,-0.000368741057867033,-0.00023485195898988986,-0.00421549422144389,-3.911343844603043e-05,-0.0003946126609640821
19980716,199,2.2367638724644836,0.025801428341298394,-0.0007786070987488584,0.07414818092243344,0.5089767706313643,0.028056733877493148,0.023306388485535238,0.2540726909665804,0.006633219605753568,0.07900458716954152,-0.0012111145609936108,-0.007108083949501139,-0.0005351741488507845,-1.804742716518449e-05,-0.004741891543089487,-0.0001989544222267194,-0.0004432984114711238
19980717,181,2.2731691902937956,0.022918357409511442,-0.00035708488881675004,0.07877229339146137,0.46337372607658195,0.02346285772005473,0.018663165075037888,0.30462020019100866,0.0163336649824233,0.07185573515392064,-0.0012498338223819448,-0.008357202972225492,-0.0005297220604169473,-0.00016505390057023348,-0.005689579130567494,-0.0002925550166257835,-0.0005639673968387592
19980720,243,2.2861637319602535,0.08493894165535956,-0.002057892356399816,0.07961305423574076,0.46306972709854305,0.028788594001865005,0.012404848496071968,0.23702068635412035,0.002773927592716423,0.09139022056558284,-0.0008490983748821327,-0.007136372589904355,-0.0003025215857445082,-0.00012180068423271174,-0.003838107172862668,-4.0353305725011704e-05,-0.00042092765254637954
