,pred,true,mean,lookback_tercile_lag_1.0yr,lookback_tercile_lag_1.5yr,lookback_tercile_lag_2.0yr,lookback_tercile_lag_2.5yr,lookback_tercile_lag_3.0yr,lookback_tercile_lag_3.5yr,lookback_tercile_lag_4.0yr,lookback_tercile_lag_4.5yr,lookback_tercile_lag_5.0yr
2003-09-03,-0.675927711545387,-1.8066127300262451,-0.27292377,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-09-10,-0.23501319747384372,0.35555559396743774,-0.27803853,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-09-17,-0.23986053614473218,0.35555559396743774,-0.28304976,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-09-24,-0.2537771381599047,0.35555559396743774,-0.28906214,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-10-01,-0.26704468669360876,0.35555559396743774,-0.2956107,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-10-08,-0.8612041278474968,0.5976763963699341,-0.3014469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-10-15,-0.8626060119246394,0.5976763963699341,-0.30349654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-10-22,-0.8606015287679222,0.5976763963699341,-0.3000466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-10-29,-0.8404009615618558,0.5976763963699341,-0.28917113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-11-05,-0.8133037250622942,0.5976763963699341,-0.27238023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-11-12,0.5453611247832191,1.038568139076233,-0.23448744,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-11-19,0.5480804039394309,1.038568139076233,-0.23030029,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-11-26,0.5647234244286984,1.038568139076233,-0.20712249,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-12-03,0.5508986239418585,1.038568139076233,-0.182313,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-12-10,0.28867216291438663,-0.5497550368309021,-0.12665488,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-12-17,0.2918015980182603,-0.5497550368309021,-0.1229143,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-12-24,0.27428013188567396,-0.5497550368309021,-0.09946072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-12-31,0.2654449165783445,-0.5497550368309021,-0.08108368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-01-07,0.22484323143750434,-0.4416964054107666,-0.065968916,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-01-14,0.217090664171654,-0.4416964054107666,-0.06500819,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-01-21,0.2134789526248061,-0.4416964054107666,-0.060127653,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-01-28,0.33859499294466794,-0.4416964054107666,-0.05739648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-02-04,0.34601069630735626,-0.4416964054107666,-0.0563906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-02-11,0.47587418452960073,-0.8197641372680664,-0.059612818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-02-18,0.4708068027223147,-0.8197641372680664,-0.062436517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-02-25,0.4664106599174901,-0.8197641372680664,-0.06870017,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-03-03,0.4655060089805625,-0.8197641372680664,-0.07443988,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-03-10,-0.17948753765427722,-1.6596035957336426,-0.07965278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-03-17,-0.18072083587178336,-1.6596035957336426,-0.0810068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-03-24,-0.47708307634947333,-1.6596035957336426,-0.084242746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-03-31,-0.4772590012740815,-1.6596035957336426,-0.089106984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-04-07,0.11191441653265854,-2.8875529766082764,-0.096702784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-04-14,-0.10153526067733765,-2.8875529766082764,-0.10153526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-04-21,-0.10704066604375839,-2.8875529766082764,-0.107040666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-04-28,-0.11379491537809372,-2.8875529766082764,-0.113794915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-05-05,-0.12806835770606995,-2.8875529766082764,-0.12806836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-05-12,-0.15651334822177887,-1.2999242544174194,-0.15651335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-05-19,-0.16771727800369263,-1.2999242544174194,-0.16771728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-05-26,-0.18748898804187775,-1.2999242544174194,-0.18748899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-06-02,-0.24405115299442393,-1.2999242544174194,-0.20104474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-06-09,-0.22695969413444633,-2.3816184997558594,-0.21379283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-06-16,-0.2314924153124257,-2.3816184997558594,-0.21831873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-06-23,-0.2370129916986763,-2.3816184997558594,-0.22450106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-06-30,-0.24376246262466497,-2.3816184997558594,-0.23140344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2004-07-07,0.436716924887278,-4.075305461883545,-0.25413525,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-07-14,0.4285668330910153,-4.075305461883545,-0.2600646,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-07-21,0.4240607866660554,-4.075305461883545,-0.26402184,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-07-28,0.43146868353489165,-4.075305461883545,-0.28630003,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-08-04,0.43635571033882115,-4.075305461883545,-0.31148717,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-08-11,-0.25947657525449036,-0.7258686423301697,-0.34400126,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-08-18,-0.2836971440804632,-0.7258686423301697,-0.3615632,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2004-08-25,-0.30208549653944267,-0.7258686423301697,-0.3745946,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-09-01,-0.32440756761740197,-0.7258686423301697,-0.38929883,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-09-08,0.002540831591709203,7.78358268737793,-0.40013424,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-09-15,-0.015305541144375434,7.78358268737793,-0.417613,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-09-22,-0.0269183813023407,7.78358268737793,-0.42896146,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-09-29,-0.02787135614910563,7.78358268737793,-0.42905945,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-10-06,-0.3270656616022557,0.9711060523986816,-0.40691045,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-10-13,-0.2965290737043348,0.9711060523986816,-0.37760025,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-10-20,-0.26175988823326435,0.9711060523986816,-0.3452527,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-10-27,-0.22417388706448224,0.9711060523986816,-0.3106664,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-11-03,-0.19731881486127173,0.9711060523986816,-0.28468382,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-11-10,0.16950364170292853,0.06903522461652756,-0.26168022,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-11-17,0.1869863629440945,0.06903522461652756,-0.24772139,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-11-24,0.19614764146931069,0.06903522461652756,-0.23625053,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-12-01,0.20151645589314815,0.06903522461652756,-0.22832859,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-12-08,-0.29423903088116415,0.5730663537979126,-0.21469744,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-12-15,-0.29331655177381527,0.5730663537979126,-0.21219927,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-12-22,-0.2890563410016861,0.5730663537979126,-0.20466064,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2004-12-29,-0.2824182519395417,0.5730663537979126,-0.19535615,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-01-05,-0.7722666920100798,0.45808666944503784,-0.17266418,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-01-12,-0.7701275338140029,0.45808666944503784,-0.17096962,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-01-19,-0.7693189426761026,0.45808666944503784,-0.1678301,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-01-26,-0.7650137016548916,0.45808666944503784,-0.16134226,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-02-02,-0.7605968169139129,0.45808666944503784,-0.15541314,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-02-09,-0.9445552945833093,-0.3647960424423218,-0.14479549,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-02-16,-0.9358282987943747,-0.3647960424423218,-0.14122187,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-02-23,-0.9251864723678022,-0.3647960424423218,-0.13376147,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-03-02,-0.911089865214173,-0.3647960424423218,-0.12741238,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-03-09,-0.5918888565505984,1.2541497945785522,-0.11984157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-03-16,-0.5826640640206922,1.2541497945785522,-0.120635256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-03-23,-0.5826768896341068,1.2541497945785522,-0.119775884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-03-30,-0.5819581147908874,1.2541497945785522,-0.11967641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-04-06,-1.0780929678766675,-2.4958367347717285,-0.12190995,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-04-13,-1.0681538067661827,-2.4958367347717285,-0.12060682,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-04-20,-1.0576099881694914,-2.4958367347717285,-0.117686205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-04-27,-1.042643484480581,-2.4958367347717285,-0.11339838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-05-04,-1.0264391194227116,-2.4958367347717285,-0.10810398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-05-11,-1.0182851101222958,-3.2865712642669678,-0.10667612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-05-18,-0.997967507062349,-3.2865712642669678,-0.10390097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-05-25,-1.0119832486861808,-3.2865712642669678,-0.11167779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-06-01,-1.036177809603993,-3.2865712642669678,-0.12123804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-06-08,-0.8267683256883417,-5.960659503936768,-0.13734573,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-06-15,-0.8590877104572939,-5.960659503936768,-0.15177703,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2005-06-22,-0.9007772355680101,-5.960659503936768,-0.17109038,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-06-29,-0.9381302962284251,-5.960659503936768,-0.18730047,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-07-06,-0.9769017040108813,-5.960659503936768,-0.20474012,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-07-13,0.09804064942728408,-25.62515640258789,-0.23642825,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-07-20,0.09378970302443845,-25.62515640258789,-0.24811302,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-07-27,0.07875300205125069,-25.62515640258789,-0.27926677,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-08-03,0.07638102665309815,-25.62515640258789,-0.31063887,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-08-10,0.1876710248836425,-4.236064434051514,-0.36360317,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-08-17,0.16942502784366742,-4.236064434051514,-0.43022728,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-08-24,0.1067562742910545,-4.236064434051514,-0.5130679,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2005-08-31,-0.0236709067726234,-4.236064434051514,-0.61585116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-09-07,-1.0859229307385927,15.678776741027832,-0.7096127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-09-14,-1.1065354659492108,15.678776741027832,-0.7701156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-09-21,-1.1246816081854676,15.678776741027832,-0.8103927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-09-28,-1.344941260247019,15.678776741027832,-0.82947356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-10-05,-1.3400971959675005,15.678776741027832,-0.82423747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-10-12,-1.7447165722503506,8.8107271194458,-0.8016478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-10-19,-1.971315790490446,8.8107271194458,-0.7528442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-10-26,-1.8045665508119488,8.8107271194458,-0.6935537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-11-02,-1.664305406976201,8.8107271194458,-0.6323447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-11-09,-1.5321107607305868,1.033669352531433,-0.5747532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-11-16,-1.3371370102150855,1.033669352531433,-0.5200654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-11-23,-0.47063952684402466,1.033669352531433,-0.47063953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-11-30,0.5327260126480213,1.033669352531433,-0.43198177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-12-07,-0.3145897015149499,-0.19910390675067902,-0.4086843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-12-14,-0.3021000956373184,-0.19910390675067902,-0.3963634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-12-21,-0.29453302219022015,-0.19910390675067902,-0.38936412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2005-12-28,-0.2929921764752224,-0.19910390675067902,-0.3843341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-01-04,-0.4756796344369642,1.9911088943481445,-0.37658417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-01-11,-0.46750694013388805,1.9911088943481445,-0.367954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-01-18,-0.46357490456859785,1.9911088943481445,-0.36341193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-01-25,-0.46311204838031217,1.9911088943481445,-0.36367053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-02-01,-0.4617125812877225,1.9911088943481445,-0.36183462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-02-08,-0.380910985693632,0.5908430814743042,-0.35376742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-02-15,-0.377782737591146,0.5908430814743042,-0.34691194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-02-22,-0.36673601296873126,0.5908430814743042,-0.33318838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-03-01,-0.35284283598879657,0.5908430814743042,-0.31949648,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-03-08,-0.3589966258823557,0.8571116924285889,-0.30485842,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-03-15,-0.35535317386109533,0.8571116924285889,-0.3011994,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-03-22,-0.3472291859178917,0.8571116924285889,-0.29543903,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-03-29,-0.3405971345534454,0.8571116924285889,-0.289834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-04-05,-0.3334579523917497,0.8571116924285889,-0.28218147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-04-12,-0.6124111124092798,1.7751191854476929,-0.2715151,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-04-19,-0.6060284732609942,1.7751191854476929,-0.2655614,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-04-26,-0.601072006911056,1.7751191854476929,-0.26181555,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-05-03,-0.5991665546201339,1.7751191854476929,-0.26100934,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-05-10,-0.628752967895608,-0.4849642217159271,-0.26314202,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-05-17,-0.6226040741315377,-0.4849642217159271,-0.25862023,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-05-24,-0.6176173764592237,-0.4849642217159271,-0.2541009,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-05-31,-0.6116086573723452,-0.4849642217159271,-0.25006858,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-07,-0.7912024495234432,-0.9252564311027527,-0.25139123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-14,-0.7773687482865159,-0.9252564311027527,-0.24767679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-21,-0.7707166733113304,-0.9252564311027527,-0.24659763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-06-28,-0.4092568728109428,-0.9252564311027527,-0.24671498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-07-05,-0.4108213957715282,-0.9252564311027527,-0.24881703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-07-12,0.7217802193843046,0.46279478073120117,-0.25286114,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2006-07-19,0.7167673398365426,0.46279478073120117,-0.2609097,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2006-07-26,0.7127028733936751,0.46279478073120117,-0.26935905,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
2006-08-02,0.7099080337737737,0.46279478073120117,-0.2738861,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
2006-08-09,-0.5193473628575699,2.8749403953552246,-0.29083526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-08-16,-0.5124188387677798,2.8749403953552246,-0.28725347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-08-23,-0.5145888523736473,2.8749403953552246,-0.2946038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-08-30,-0.518069109132947,2.8749403953552246,-0.30173504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-09-06,-0.25773920282189444,1.3773677349090576,-0.3104343,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-09-13,-0.249744077958666,1.3773677349090576,-0.30077916,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-09-20,-0.24177331387524176,1.3773677349090576,-0.2894975,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-09-27,-0.5445238303730149,1.3773677349090576,-0.28002864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-10-04,-0.5285424158849996,1.3773677349090576,-0.27283424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-10-11,-0.5157334567753585,1.9372202157974243,-0.27240345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-10-18,-0.4984100733869249,1.9372202157974243,-0.2623876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-10-25,-0.48289633827516676,1.9372202157974243,-0.2570323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-11-01,-0.47210267799582795,1.9372202157974243,-0.2542535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-11-08,-0.07144782726931437,-1.0314204692840576,-0.2547094,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-11-15,-0.0693666577512759,-1.0314204692840576,-0.2527634,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-11-22,-0.07069888936914343,-1.0314204692840576,-0.2545553,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-11-29,-0.055449269069604096,-1.0314204692840576,-0.24929245,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-12-06,-0.0519826433765625,-1.0314204692840576,-0.24651457,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-12-13,-0.4562441690707981,-0.33151674270629883,-0.24686295,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-12-20,-0.4529070753379786,-0.33151674270629883,-0.24344711,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-12-27,-0.4553649428933578,-0.33151674270629883,-0.24779047,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-01-03,-0.45687740486535305,-0.33151674270629883,-0.25121292,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-01-10,-0.3518403480091717,-1.879893183708191,-0.25258297,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-01-17,-0.35596579791857225,-1.879893183708191,-0.25793,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-01-24,-0.3545226620349808,-1.879893183708191,-0.2581205,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-01-31,-0.3482902553503088,-1.879893183708191,-0.25508457,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-02-07,-0.500299944643162,-1.4181195497512817,-0.24886447,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2007-02-14,-0.5007073118290698,-1.4181195497512817,-0.2491981,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
