,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-23,0.2744524777532102,0.04289284721016884,-0.20095885,,,,,
2003-04-30,0.2526000709104232,0.04289284721016884,-0.1983309,,,,,
2003-05-07,-0.26070125962225227,-1.7436689138412476,-0.19907846,1.0,1.0,1.0,1.0,1.0
2003-05-14,-0.21676464046208313,-1.7436689138412476,-0.19614725,1.0,1.0,1.0,1.0,1.0
2003-05-21,-0.20578621269034025,-1.7436689138412476,-0.19426197,1.0,1.0,1.0,1.0,1.0
2003-05-28,-0.051137233411101435,-1.7436689138412476,-0.1947172,3.0,3.0,3.0,3.0,3.0
2003-06-04,-0.04285960123704288,-1.7436689138412476,-0.19653483,3.0,3.0,3.0,3.0,3.0
2003-06-11,0.36250294619459533,-0.5868974924087524,-0.19430389,3.0,3.0,3.0,3.0,3.0
2003-06-18,0.3528972067806738,-0.5868974924087524,-0.19600901,3.0,3.0,3.0,3.0,3.0
2003-06-25,0.39117627920804576,-0.5868974924087524,-0.20114447,3.0,3.0,3.0,3.0,3.0
2003-07-02,0.37633655262097,-0.5868974924087524,-0.20845522,3.0,3.0,3.0,3.0,3.0
2003-07-09,0.4546265989051772,-1.0718680620193481,-0.21845932,3.0,3.0,3.0,3.0,3.0
2003-07-16,0.43671182476587234,-1.0718680620193481,-0.22453266,2.0,2.0,2.0,2.0,2.0
2003-07-23,0.42257043236610015,-1.0718680620193481,-0.22887336,2.0,2.0,2.0,2.0,2.0
2003-07-30,0.41469694453903094,-1.0718680620193481,-0.2291765,2.0,2.0,2.0,2.0,2.0
2003-08-06,-0.13247862931010773,-1.8066127300262451,-0.25538144,3.0,3.0,3.0,3.0,3.0
2003-08-13,-0.14041890653564407,-1.8066127300262451,-0.25566697,3.0,3.0,3.0,3.0,3.0
2003-08-20,-0.15067114753277422,-1.8066127300262451,-0.2570816,3.0,3.0,3.0,3.0,3.0
2003-08-27,-0.1300548300469383,-1.8066127300262451,-0.26828682,3.0,3.0,3.0,3.0,3.0
