,pred,true,mean,lookback_tercile_lag_1.0yr,lookback_tercile_lag_1.5yr,lookback_tercile_lag_2.0yr,lookback_tercile_lag_2.5yr,lookback_tercile_lag_3.0yr,lookback_tercile_lag_3.5yr,lookback_tercile_lag_4.0yr,lookback_tercile_lag_4.5yr,lookback_tercile_lag_5.0yr
2008-08-22,-25.55090717975193,0.7699966430664062,0.93952566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-08-29,-25.535403217602635,0.7699966430664062,1.1289328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-09-05,-25.041857780426305,0.7699966430664062,1.2411069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-09-12,-4.122188344459344,28.98999786376953,1.3543028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-09-19,-3.7714700652270627,28.98999786376953,1.4670635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-09-26,-3.162919000140274,28.98999786376953,1.4492096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-10-03,-2.1706739892897553,28.98999786376953,1.4601976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-10-10,4.8661469781013285,36.86000061035156,1.4750599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-10-17,4.251416471989911,36.86000061035156,1.4707937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-10-24,4.4075050728300535,36.86000061035156,1.4401581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-10-31,4.512964580597897,36.86000061035156,1.5632409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-11-07,6.7302074817566,-30.740005493164062,1.7385257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-11-14,8.369817988713688,-30.740005493164062,1.8805951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-11-21,9.732900079189145,-30.740005493164062,2.0364425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-11-28,10.509861728392703,-30.740005493164062,2.2088933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-12-05,10.888878196752822,-30.740005493164062,2.3368773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-12-12,11.218951082432767,-26.220001220703125,2.4227488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-12-19,10.655048036516078,-26.220001220703125,2.406587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008-12-26,9.921904782511161,-26.220001220703125,2.3247428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-01-02,8.905404860520836,-26.220001220703125,2.215929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-01-09,8.629568312098197,-21.18000030517578,2.1288843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-01-16,7.471472186053178,-21.18000030517578,2.039603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-01-23,6.641236665725201,-21.18000030517578,1.9403952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-01-30,5.9156873728845545,-21.18000030517578,1.8390515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-02-06,5.17976111403742,-36.62000274658203,1.7523904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-02-13,4.898608994446349,-36.62000274658203,1.706984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-02-20,4.368454924111601,-36.62000274658203,1.628577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2009-02-27,3.8605015038955193,-36.62000274658203,1.5219369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
