,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-25,-6.256737139149943,-12.35000228881836,-0.5552569,,,,,
2003-05-02,-5.88232817953023,-12.35000228881836,-0.47059292,,,,,
2003-05-09,1.8153549052184907,-5.0,-0.11470118,1.0,1.0,1.0,1.0,1.0
2003-05-16,1.7895449523668319,-5.0,-0.1815873,1.0,1.0,1.0,1.0,1.0
2003-05-23,2.0268193703041666,-5.0,-0.24284585,2.0,2.0,2.0,2.0,2.0
2003-05-30,2.2129390118723666,-5.0,-0.18632412,2.0,2.0,2.0,2.0,2.0
2003-06-06,5.545744099181788,-6.649999618530273,-0.08012,2.0,2.0,2.0,2.0,2.0
2003-06-13,5.189936712306889,-6.649999618530273,-0.0903586,2.0,2.0,2.0,2.0,2.0
2003-06-20,5.1795738241277185,-6.649999618530273,-0.0904762,2.0,2.0,2.0,2.0,2.0
2003-06-27,5.060774446268273,-6.649999618530273,-0.106521785,1.0,1.0,1.0,1.0,1.0
2003-07-04,5.0743468759521395,-6.649999618530273,-0.14055341,1.0,1.0,1.0,1.0,1.0
2003-07-11,4.437765703806167,-4.990001678466797,-0.05629484,2.0,2.0,2.0,2.0,2.0
2003-07-18,4.4033919849637275,-4.990001678466797,-0.06916664,1.0,1.0,1.0,1.0,1.0
2003-07-25,6.011371917392522,-4.990001678466797,-0.09316202,3.0,3.0,3.0,3.0,3.0
2003-08-01,5.958953935581193,-4.990001678466797,-0.110790566,3.0,3.0,3.0,3.0,3.0
2003-08-08,5.957430756789225,4.530002593994141,-0.059800804,1.0,1.0,1.0,1.0,1.0
2003-08-15,5.9454864264020735,4.530002593994141,-0.046309546,1.0,1.0,1.0,1.0,1.0
2003-08-22,5.889983458069543,4.530002593994141,-0.062648244,1.0,1.0,1.0,1.0,1.0
2003-08-29,5.835304765260737,4.530002593994141,-0.15332018,1.0,1.0,1.0,1.0,1.0
2003-09-05,5.198006702615703,4.530002593994141,-0.26766798,1.0,1.0,1.0,1.0,1.0
2003-09-12,7.358487034089346,11.450000762939453,-0.565498,1.0,1.0,1.0,1.0,1.0
2003-09-19,7.302608726775467,11.450000762939453,-0.5638492,1.0,1.0,1.0,1.0,1.0
2003-09-26,7.265963241589937,11.450000762939453,-0.5586957,1.0,1.0,1.0,1.0,1.0
2003-10-03,7.120736081803457,11.450000762939453,-0.63818187,1.0,1.0,1.0,1.0,1.0
