,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-25,-1.3060519249068125,2.042597770690918,2.3493054,,,,,
2003-05-02,-1.9164593693129905,2.042597770690918,2.4230316,,,,,
2003-05-09,-0.061158802422377256,4.6685967445373535,2.4574661,3.0,3.0,3.0,3.0,3.0
2003-05-16,0.018385007896857264,4.6685967445373535,2.475836,2.0,2.0,2.0,2.0,2.0
2003-05-23,0.11690172085771922,4.6685967445373535,2.5022902,2.0,2.0,2.0,2.0,2.0
2003-05-30,0.014784601378027062,4.6685967445373535,2.4667013,2.0,2.0,2.0,2.0,2.0
2003-06-06,-2.1746935936861824,-13.747429847717285,2.3601038,2.0,2.0,2.0,2.0,2.0
2003-06-13,-2.1249606144536557,-13.747429847717285,2.3701081,1.0,1.0,1.0,1.0,1.0
2003-06-20,-2.1191523209840453,-13.747429847717285,2.3636534,1.0,1.0,1.0,1.0,1.0
2003-06-27,-0.3441925287746277,-13.747429847717285,2.3875759,3.0,3.0,3.0,3.0,3.0
2003-07-04,-0.30715839285613233,-13.747429847717285,2.390245,3.0,3.0,3.0,3.0,3.0
2003-07-11,-1.9415587527066096,-4.569075584411621,2.448155,3.0,3.0,3.0,3.0,3.0
2003-07-18,-1.498324573056193,-4.569075584411621,2.3897557,1.0,1.0,1.0,1.0,1.0
2003-07-25,-1.7054333580099943,-4.569075584411621,2.3368711,2.0,2.0,2.0,2.0,2.0
2003-08-01,-2.657324521244705,-4.569075584411621,2.3854325,3.0,3.0,3.0,3.0,3.0
2003-08-08,-5.566145358915895,-1.491324543952942,2.7282429,3.0,3.0,3.0,3.0,3.0
2003-08-15,-5.312133531518201,-1.491324543952942,2.7290034,3.0,3.0,3.0,3.0,3.0
2003-08-22,-5.286162716424449,-1.491324543952942,2.703548,3.0,3.0,3.0,3.0,3.0
2003-08-29,-5.821820062761944,-1.491324543952942,2.7840192,3.0,3.0,3.0,3.0,3.0
2003-09-05,-6.156169071972622,-1.491324543952942,2.8779662,3.0,3.0,3.0,3.0,3.0
2003-09-12,-5.550633521871845,10.707669258117676,2.9982026,3.0,3.0,3.0,3.0,3.0
2003-09-19,-4.748311732824677,10.707669258117676,3.0578463,3.0,3.0,3.0,3.0,3.0
2003-09-26,-5.6562586106812525,10.707669258117676,3.0914402,3.0,3.0,3.0,3.0,3.0
2003-10-03,-5.614306888405043,10.707669258117676,3.036883,3.0,3.0,3.0,3.0,3.0
2003-10-10,-2.447016198907824,15.41029167175293,2.924486,3.0,3.0,3.0,3.0,3.0
2003-10-17,-2.324891035478032,15.41029167175293,2.9422889,3.0,3.0,3.0,3.0,3.0
2003-10-24,-2.1934562971820917,15.41029167175293,2.9664683,3.0,3.0,3.0,3.0,3.0
2003-10-31,-2.0768866318098542,15.41029167175293,2.998577,3.0,3.0,3.0,3.0,3.0
2003-11-07,-1.451806504926843,6.808465480804443,2.9211357,3.0,3.0,3.0,3.0,3.0
2003-11-14,-1.3599310623192773,6.808465480804443,2.932687,3.0,3.0,3.0,3.0,3.0
2003-11-21,-1.219936067889714,6.808465480804443,2.9622686,3.0,3.0,3.0,3.0,3.0
2003-11-28,-1.0239545385090993,6.808465480804443,3.0114703,3.0,3.0,3.0,3.0,3.0
2003-12-05,-0.8501794752988161,6.808465480804443,2.9463146,3.0,3.0,3.0,3.0,3.0
2003-12-12,0.21968215371384625,7.796911716461182,2.5316494,2.0,2.0,2.0,2.0,2.0
2003-12-19,0.25188185245842964,7.796911716461182,2.5396917,2.0,2.0,2.0,2.0,2.0
2003-12-26,0.22959699602763983,7.796911716461182,2.5668814,2.0,2.0,2.0,2.0,2.0
2004-01-02,0.6644297753227151,7.796911716461182,2.4436443,2.0,2.0,2.0,2.0,2.0
2004-01-09,3.5127092553820853,0.8262212872505188,2.202612,1.0,1.0,1.0,1.0,1.0
2004-01-16,3.5121542818662532,0.8262212872505188,2.2063463,1.0,1.0,1.0,1.0,1.0
2004-01-23,3.5121962860954405,0.8262212872505188,2.2316403,1.0,1.0,1.0,1.0,1.0
2004-01-30,5.589810891470494,0.8262212872505188,2.2332537,2.0,2.0,2.0,2.0,2.0
2004-02-06,4.077590159923137,14.810916900634766,2.234253,2.0,2.0,2.0,2.0,2.0
2004-02-13,4.123012456377641,14.810916900634766,2.2613668,2.0,2.0,2.0,2.0,2.0
2004-02-20,4.1801036751733,14.810916900634766,2.2755015,2.0,2.0,2.0,2.0,2.0
2004-02-27,4.512521694136525,14.810916900634766,2.2776675,2.0,2.0,2.0,2.0,2.0
2004-03-05,4.451063745501941,14.810916900634766,2.2846994,2.0,2.0,2.0,2.0,2.0
2004-03-12,8.135350504464473,0.453752726316452,2.2038608,1.0,1.0,1.0,1.0,1.0
2004-03-19,8.170275216050992,0.453752726316452,2.2280948,2.0,2.0,2.0,2.0,2.0
2004-03-26,8.24318681584121,0.453752726316452,2.263216,2.0,2.0,2.0,2.0,2.0
2004-04-02,5.557157058691146,0.453752726316452,2.241524,2.0,2.0,2.0,2.0,2.0
2004-04-09,5.629013720353672,12.923528671264648,2.0745568,1.0,1.0,1.0,1.0,1.0
2004-04-16,5.559985953100499,12.923528671264648,2.0677938,1.0,1.0,1.0,1.0,1.0
2004-04-23,5.560145150125982,12.923528671264648,2.0862396,1.0,1.0,1.0,1.0,1.0
2004-04-30,5.030709201631057,12.923528671264648,2.0235279,2.0,2.0,2.0,2.0,2.0
2004-05-07,5.917354986156431,11.758044242858887,1.901127,1.0,1.0,1.0,1.0,1.0
2004-05-14,5.796668370242294,11.758044242858887,1.8797263,1.0,1.0,1.0,1.0,1.0
2004-05-21,5.00516017357363,11.758044242858887,1.8856302,2.0,3.0,3.0,3.0,3.0
2004-05-28,3.7192490368526787,11.758044242858887,1.8318752,1.0,1.0,1.0,1.0,1.0
2004-06-04,5.171167010455422,11.758044242858887,1.808908,2.0,3.0,3.0,3.0,3.0
2004-06-11,4.007684175695969,10.973453521728516,1.8116341,2.0,3.0,3.0,3.0,3.0
2004-06-18,4.107725642149955,10.973453521728516,1.8702116,2.0,3.0,3.0,3.0,3.0
2004-06-25,4.354426592949762,10.973453521728516,1.9491827,2.0,3.0,3.0,3.0,3.0
2004-07-02,4.401520940975551,10.973453521728516,1.9570912,2.0,3.0,3.0,3.0,3.0
2004-07-09,7.434574789635741,16.26552391052246,2.0218832,2.0,3.0,3.0,3.0,3.0
2004-07-16,7.415334365499069,16.26552391052246,2.0281098,2.0,3.0,3.0,3.0,3.0
2004-07-23,7.4743172893358105,16.26552391052246,2.0552506,2.0,3.0,3.0,3.0,3.0
2004-07-30,7.444763656058984,16.26552391052246,2.0708861,2.0,3.0,3.0,3.0,3.0
2004-08-06,2.9722622804394305,-0.7208694219589233,1.9487028,2.0,2.0,2.0,2.0,2.0
2004-08-13,3.007986762903431,-0.7208694219589233,1.9994375,1.0,2.0,2.0,2.0,2.0
2004-08-20,3.0874272384752723,-0.7208694219589233,2.0557442,1.0,2.0,2.0,2.0,2.0
2004-08-27,3.2070502603288533,-0.7208694219589233,2.144473,2.0,2.0,2.0,2.0,2.0
2004-09-03,9.234477206176432,-0.7208694219589233,2.1332324,3.0,3.0,3.0,3.0,3.0
2004-09-10,6.70353723024796,-22.527097702026367,2.1569455,3.0,3.0,3.0,3.0,3.0
2004-09-17,6.65476187591162,-22.527097702026367,2.1631656,3.0,3.0,3.0,3.0,3.0
2004-09-24,8.63283749289499,-22.527097702026367,2.1510417,3.0,3.0,3.0,3.0,3.0
2004-10-01,8.450676228402184,-22.527097702026367,2.1154788,3.0,3.0,3.0,3.0,3.0
2004-10-08,7.603886388728734,10.352524757385254,1.9299055,3.0,3.0,3.0,3.0,3.0
2004-10-15,15.42757330941132,10.352524757385254,1.8033639,3.0,3.0,3.0,3.0,3.0
2004-10-22,16.10903693799454,10.352524757385254,1.7267855,3.0,3.0,3.0,3.0,3.0
2004-10-29,15.7714746680424,10.352524757385254,1.5926784,3.0,3.0,3.0,3.0,3.0
2004-11-05,15.037937394801995,10.352524757385254,1.4599396,3.0,3.0,3.0,3.0,3.0
2004-11-12,4.823223400485265,20.086498260498047,1.2640294,1.0,1.0,1.0,1.0,1.0
2004-11-19,4.7094494430219855,20.086498260498047,1.2585217,1.0,1.0,1.0,1.0,1.0
2004-11-26,4.54797114311671,20.086498260498047,1.2436543,1.0,1.0,1.0,1.0,1.0
2004-12-03,4.170569247770272,20.086498260498047,1.2731241,1.0,1.0,1.0,1.0,1.0
2004-12-10,3.7488410669297383,20.8754825592041,1.4851333,3.0,3.0,3.0,3.0,3.0
2004-12-17,3.745199536856107,20.8754825592041,1.4867146,3.0,3.0,3.0,3.0,3.0
2004-12-24,3.7818152836678767,20.8754825592041,1.5429407,3.0,3.0,3.0,3.0,3.0
2004-12-31,3.8860017208468305,20.8754825592041,1.6828727,3.0,3.0,3.0,3.0,3.0
2005-01-07,4.200073975086454,-7.849433898925781,1.9215031,3.0,3.0,3.0,3.0,3.0
2005-01-14,4.247998258330515,-7.849433898925781,1.9606355,3.0,3.0,3.0,3.0,3.0
2005-01-21,4.315448973243241,-7.849433898925781,2.0145242,3.0,3.0,3.0,3.0,3.0
2005-01-28,4.382223167631695,-7.849433898925781,2.0427196,3.0,2.0,2.0,2.0,2.0
2005-02-04,6.544234756680348,-9.9422025680542,1.8770634,3.0,2.0,2.0,2.0,2.0
2005-02-11,6.5844200994017985,-9.9422025680542,1.9184955,3.0,2.0,2.0,2.0,2.0
