,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-25,1.8379880285468952,2.042597770690918,2.3493054,,,,,
2003-05-02,2.1842486414966316,2.042597770690918,2.4230316,,,,,
2003-05-09,7.403766164046626,4.6685967445373535,2.4574661,3.0,3.0,3.0,3.0,3.0
2003-05-16,7.490452345527461,4.6685967445373535,2.475836,2.0,2.0,2.0,2.0,2.0
2003-05-23,7.708046414218816,4.6685967445373535,2.5022902,2.0,2.0,2.0,2.0,2.0
2003-05-30,7.727450528076462,4.6685967445373535,2.4667013,2.0,2.0,2.0,2.0,2.0
2003-06-06,7.090104893000862,-13.747429847717285,2.3601038,1.0,1.0,1.0,1.0,1.0
2003-06-13,7.025261007203213,-13.747429847717285,2.3701081,2.0,2.0,2.0,2.0,2.0
2003-06-20,6.767256980710944,-13.747429847717285,2.3636534,1.0,1.0,1.0,1.0,1.0
2003-06-27,8.388312172620044,-13.747429847717285,2.3875759,1.0,1.0,1.0,1.0,1.0
2003-07-04,8.31953917958543,-13.747429847717285,2.390245,1.0,1.0,1.0,1.0,1.0
2003-07-11,0.9497054017481901,-4.569075584411621,2.448155,1.0,1.0,1.0,1.0,1.0
2003-07-18,3.0353516711348414,-4.569075584411621,2.3897557,1.0,1.0,1.0,1.0,1.0
2003-07-25,2.953116658070427,-4.569075584411621,2.3368711,1.0,1.0,1.0,1.0,1.0
2003-08-01,1.2922408685897844,-4.569075584411621,2.3854325,1.0,1.0,1.0,1.0,1.0
2003-08-08,1.083850323988332,-1.491324543952942,2.7282429,3.0,3.0,3.0,3.0,3.0
2003-08-15,1.1074606681486578,-1.491324543952942,2.7290034,3.0,3.0,3.0,3.0,3.0
2003-08-22,-0.03479971076233079,-1.491324543952942,2.703548,3.0,3.0,3.0,3.0,3.0
2003-08-29,-0.2844178145289833,-1.491324543952942,2.7840192,3.0,3.0,3.0,3.0,3.0
2003-09-05,-0.6195527457695977,-1.491324543952942,2.8779662,3.0,3.0,3.0,3.0,3.0
2003-09-12,-3.215091603128122,10.707669258117676,2.9982026,3.0,3.0,3.0,3.0,3.0
2003-09-19,-2.5767405622249075,10.707669258117676,3.0578463,3.0,3.0,3.0,3.0,3.0
2003-09-26,-4.092077722501321,10.707669258117676,3.0914402,3.0,3.0,3.0,3.0,3.0
