,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-25,111.32309034619351,107.2887191772461,103.29461,,,,,
2003-05-02,111.4616310815056,107.2887191772461,103.377365,,,,,
2003-05-09,113.37139817650193,106.10416412353516,103.425705,2.0,2.0,2.0,2.0,2.0
2003-05-16,113.3177827591798,106.10416412353516,103.44704,2.0,2.0,2.0,2.0,2.0
2003-05-23,113.46479876801692,106.10416412353516,103.48533,3.0,3.0,3.0,3.0,3.0
2003-05-30,113.52316112757377,106.10416412353516,103.467995,3.0,3.0,3.0,3.0,3.0
2003-06-06,110.77414292161482,85.80059051513672,103.38624,3.0,3.0,3.0,3.0,3.0
2003-06-13,111.09991839362863,85.80059051513672,103.41405,3.0,3.0,3.0,3.0,3.0
2003-06-20,111.12367893107363,85.80059051513672,103.42392,3.0,3.0,3.0,3.0,3.0
2003-06-27,111.21595976641795,85.80059051513672,103.45053,3.0,3.0,3.0,3.0,3.0
2003-07-04,111.15420480398251,85.80059051513672,103.45804,3.0,3.0,3.0,3.0,3.0
2003-07-11,104.66576560444314,93.609130859375,103.5253,1.0,1.0,1.0,1.0,1.0
2003-07-18,105.23709493847463,93.609130859375,103.469925,1.0,1.0,1.0,1.0,1.0
2003-07-25,105.09939878998549,93.609130859375,103.41309,1.0,1.0,1.0,1.0,1.0
2003-08-01,105.18453198780607,93.609130859375,103.44732,1.0,1.0,1.0,1.0,1.0
2003-08-08,105.54977452323892,98.06232452392578,103.762596,2.0,2.0,2.0,2.0,2.0
2003-08-15,105.38505345901608,98.06232452392578,103.75307,2.0,2.0,2.0,2.0,2.0
2003-08-22,105.12859425228648,98.06232452392578,103.72003,2.0,2.0,2.0,2.0,2.0
2003-08-29,104.61875170168076,98.06232452392578,103.7875,3.0,3.0,3.0,3.0,3.0
2003-09-05,104.09898199322662,98.06232452392578,103.87236,3.0,3.0,3.0,3.0,3.0
2003-09-12,99.64770918545474,111.93370056152344,104.02158,2.0,2.0,2.0,2.0,2.0
2003-09-19,99.90736540099404,111.93370056152344,104.07444,1.0,1.0,1.0,1.0,1.0
2003-09-26,100.08625432773871,111.93370056152344,104.104706,1.0,1.0,1.0,1.0,1.0
2003-10-03,100.03435880084614,111.93370056152344,104.05356,1.0,1.0,1.0,1.0,1.0
2003-10-10,106.71466773930942,117.19847106933594,103.9657,3.0,3.0,3.0,3.0,3.0
2003-10-17,106.78181133104871,117.19847106933594,103.97851,3.0,3.0,3.0,3.0,3.0
2003-10-24,106.90786915002985,117.19847106933594,104.002716,3.0,3.0,3.0,3.0,3.0
2003-10-31,107.24342005573696,117.19847106933594,104.04317,3.0,3.0,3.0,3.0,3.0
2003-11-07,110.52900336240378,108.90174102783203,103.98214,3.0,3.0,3.0,3.0,3.0
2003-11-14,110.50811462547534,108.90174102783203,103.992546,3.0,3.0,3.0,3.0,3.0
2003-11-21,110.5153508879405,108.90174102783203,104.02014,3.0,3.0,3.0,3.0,3.0
2003-11-28,110.5547266502303,108.90174102783203,104.07223,3.0,3.0,3.0,3.0,3.0
2003-12-05,110.39286202338131,108.90174102783203,104.00288,3.0,3.0,3.0,3.0,3.0
2003-12-12,102.18323417128033,108.15056610107422,103.52661,1.0,1.0,1.0,1.0,1.0
2003-12-19,102.2209738694517,108.15056610107422,103.53304,1.0,1.0,1.0,1.0,1.0
2003-12-26,102.22192910074462,108.15056610107422,103.56011,1.0,1.0,1.0,1.0,1.0
2004-01-02,106.25888048964461,108.15056610107422,103.426796,1.0,1.0,1.0,1.0,1.0
2004-01-09,107.56656353060633,100.37125396728516,103.197,1.0,1.0,1.0,1.0,1.0
2004-01-16,107.59256893175592,100.37125396728516,103.20409,1.0,1.0,1.0,1.0,1.0
2004-01-23,110.67388416732435,100.37125396728516,103.23241,2.0,2.0,2.0,2.0,2.0
2004-01-30,110.72716709561105,100.37125396728516,103.24125,2.0,2.0,2.0,2.0,2.0
2004-02-06,108.23294926577505,115.99638366699219,103.270065,1.0,1.0,1.0,1.0,1.0
2004-02-13,108.25967092579805,115.99638366699219,103.29492,1.0,1.0,1.0,1.0,1.0
2004-02-20,108.26743654882559,115.99638366699219,103.30582,1.0,1.0,1.0,1.0,1.0
2004-02-27,108.30738448137068,115.99638366699219,103.30623,1.0,1.0,1.0,1.0,1.0
2004-03-05,108.29184290811965,115.99638366699219,103.31407,1.0,1.0,1.0,1.0,1.0
2004-03-12,107.02390328254366,99.82392120361328,103.241165,2.0,2.0,2.0,2.0,2.0
2004-03-19,107.0090270812125,99.82392120361328,103.260735,2.0,2.0,2.0,2.0,2.0
2004-03-26,107.07505431419254,99.82392120361328,103.29443,2.0,2.0,2.0,2.0,2.0
2004-04-02,107.23124651264325,99.82392120361328,103.273575,2.0,2.0,2.0,2.0,2.0
2004-04-09,107.52074076972735,114.04180145263672,103.112404,2.0,2.0,2.0,2.0,2.0
