,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-25,14.369686406514692,2.042597770690918,2.3493054,,,,,
2003-05-02,14.420261981580664,2.042597770690918,2.4230316,,,,,
2003-05-09,15.909487255256458,4.6685967445373535,2.4574661,3.0,3.0,3.0,3.0,3.0
2003-05-16,15.730798227548922,4.6685967445373535,2.475836,2.0,2.0,2.0,2.0,2.0
2003-05-23,15.693178891884298,4.6685967445373535,2.5022902,3.0,3.0,3.0,3.0,3.0
2003-05-30,15.539192367376684,4.6685967445373535,2.4667013,3.0,3.0,3.0,3.0,3.0
2003-06-06,14.303519142671098,-13.747429847717285,2.3601038,3.0,3.0,3.0,3.0,3.0
2003-06-13,14.319322335696944,-13.747429847717285,2.3701081,3.0,3.0,3.0,3.0,3.0
2003-06-20,14.128505589754608,-13.747429847717285,2.3636534,3.0,3.0,3.0,3.0,3.0
2003-06-27,14.099097319688738,-13.747429847717285,2.3875759,3.0,3.0,3.0,3.0,3.0
2003-07-04,13.96618392890467,-13.747429847717285,2.390245,3.0,3.0,3.0,3.0,3.0
2003-07-11,3.3982219053597538,-4.569075584411621,2.448155,1.0,1.0,1.0,1.0,1.0
2003-07-18,3.273444629342322,-4.569075584411621,2.3897557,1.0,1.0,1.0,1.0,1.0
2003-07-25,3.1487007700298033,-4.569075584411621,2.3368711,1.0,1.0,1.0,1.0,1.0
2003-08-01,3.275434075837799,-4.569075584411621,2.3854325,1.0,1.0,1.0,1.0,1.0
2003-08-08,5.551779674032191,-1.491324543952942,2.7282429,2.0,2.0,2.0,2.0,2.0
2003-08-15,5.510523094671451,-1.491324543952942,2.7290034,2.0,2.0,2.0,2.0,2.0
2003-08-22,5.778694995478402,-1.491324543952942,2.703548,3.0,3.0,3.0,3.0,3.0
2003-08-29,5.974938491432285,-1.491324543952942,2.7840192,3.0,3.0,3.0,3.0,3.0
2003-09-05,6.13445001752677,-1.491324543952942,2.8779662,3.0,3.0,3.0,3.0,3.0
2003-09-12,10.565890552599862,10.707669258117676,2.9982026,1.0,1.0,1.0,1.0,1.0
2003-09-19,10.710723200754261,10.707669258117676,3.0578463,1.0,1.0,1.0,1.0,1.0
2003-09-26,10.788325943141293,10.707669258117676,3.0914402,1.0,1.0,1.0,1.0,1.0
2003-10-03,10.62046907694135,10.707669258117676,3.036883,1.0,1.0,1.0,1.0,1.0
2003-10-10,10.224564726610716,15.41029167175293,2.924486,3.0,3.0,3.0,3.0,3.0
2003-10-17,10.215782827279572,15.41029167175293,2.9422889,3.0,3.0,3.0,3.0,3.0
2003-10-24,10.339622534236586,15.41029167175293,2.9664683,3.0,3.0,3.0,3.0,3.0
2003-10-31,10.52190690957869,15.41029167175293,2.998577,3.0,3.0,3.0,3.0,3.0
2003-11-07,6.815337622578134,6.808465480804443,2.9211357,3.0,3.0,3.0,3.0,3.0
2003-11-14,6.80673827361996,6.808465480804443,2.932687,3.0,3.0,3.0,3.0,3.0
2003-11-21,6.824643942671659,6.808465480804443,2.9622686,3.0,3.0,3.0,3.0,3.0
2003-11-28,6.871157951715906,6.808465480804443,3.0114703,3.0,3.0,3.0,3.0,3.0
2003-12-05,5.893023423016784,6.808465480804443,2.9463146,1.0,1.0,1.0,1.0,1.0
2003-12-12,4.4539122353656495,7.796911716461182,2.5316494,1.0,1.0,1.0,1.0,1.0
2003-12-19,4.448467088972886,7.796911716461182,2.5396917,1.0,1.0,1.0,1.0,1.0
2003-12-26,4.473873126451368,7.796911716461182,2.5668814,1.0,1.0,1.0,1.0,1.0
2004-01-02,4.480880996104091,7.796911716461182,2.4436443,1.0,1.0,1.0,1.0,1.0
2004-01-09,6.560684471297548,0.8262212872505188,2.202612,1.0,1.0,1.0,1.0,1.0
2004-01-16,6.486406662038351,0.8262212872505188,2.2063463,1.0,1.0,1.0,1.0,1.0
2004-01-23,6.567409384365092,0.8262212872505188,2.2316403,2.0,2.0,2.0,2.0,2.0
2004-01-30,6.651515020334716,0.8262212872505188,2.2332537,2.0,2.0,2.0,2.0,2.0
2004-02-06,7.188743961378084,14.810916900634766,2.234253,2.0,2.0,2.0,2.0,2.0
2004-02-13,7.102241955064308,14.810916900634766,2.2613668,2.0,2.0,2.0,2.0,2.0
2004-02-20,7.229556803679431,14.810916900634766,2.2755015,2.0,2.0,2.0,2.0,2.0
2004-02-27,7.189599384222328,14.810916900634766,2.2776675,2.0,2.0,2.0,2.0,2.0
2004-03-05,7.258318510973976,14.810916900634766,2.2846994,2.0,2.0,2.0,2.0,2.0
2004-03-12,7.211066912979285,0.453752726316452,2.2038608,1.0,1.0,1.0,1.0,1.0
2004-03-19,7.243231444144721,0.453752726316452,2.2280948,1.0,1.0,1.0,1.0,1.0
2004-03-26,7.296320003719437,0.453752726316452,2.263216,1.0,1.0,1.0,1.0,1.0
2004-04-02,7.247218771602101,0.453752726316452,2.241524,1.0,1.0,1.0,1.0,1.0
2004-04-09,4.837689413708144,12.923528671264648,2.0745568,1.0,1.0,1.0,1.0,1.0
2004-04-16,4.794396705357669,12.923528671264648,2.0677938,1.0,1.0,1.0,1.0,1.0
2004-04-23,4.80168241263957,12.923528671264648,2.0862396,1.0,1.0,1.0,1.0,1.0
2004-04-30,4.660517631102353,12.923528671264648,2.0235279,1.0,1.0,1.0,1.0,1.0
2004-05-07,4.6753460485434175,11.758044242858887,1.901127,1.0,1.0,1.0,1.0,1.0
2004-05-14,4.602369211011947,11.758044242858887,1.8797263,1.0,1.0,1.0,1.0,1.0
2004-05-21,4.586787467634162,11.758044242858887,1.8856302,1.0,1.0,1.0,1.0,1.0
2004-05-28,2.435621456992216,11.758044242858887,1.8318752,2.0,2.0,2.0,2.0,2.0
2004-06-04,2.8402977970328873,11.758044242858887,1.808908,2.0,2.0,2.0,2.0,2.0
2004-06-11,7.357537889692042,10.973453521728516,1.8116341,2.0,2.0,2.0,2.0,2.0
2004-06-18,7.425097125168967,10.973453521728516,1.8702116,2.0,2.0,2.0,2.0,2.0
2004-06-25,7.544978123945697,10.973453521728516,1.9491827,2.0,2.0,2.0,2.0,2.0
2004-07-02,7.467996697201875,10.973453521728516,1.9570912,2.0,2.0,2.0,2.0,2.0
2004-07-09,6.836577911087932,16.26552391052246,2.0218832,2.0,1.0,1.0,1.0,1.0
2004-07-16,6.790884427948498,16.26552391052246,2.0281098,2.0,1.0,1.0,1.0,1.0
2004-07-23,6.821202063455904,16.26552391052246,2.0552506,2.0,2.0,2.0,2.0,2.0
2004-07-30,6.854219048365432,16.26552391052246,2.0708861,2.0,2.0,2.0,2.0,2.0
2004-08-06,6.539630117868573,-0.7208694219589233,1.9487028,2.0,2.0,2.0,2.0,2.0
2004-08-13,6.63762091582682,-0.7208694219589233,1.9994375,3.0,2.0,2.0,2.0,2.0
2004-08-20,6.752514634654479,-0.7208694219589233,2.0557442,3.0,2.0,2.0,2.0,2.0
2004-08-27,7.2319281757914,-0.7208694219589233,2.144473,3.0,2.0,2.0,2.0,2.0
2004-09-03,7.259549948446022,-0.7208694219589233,2.1332324,3.0,2.0,2.0,2.0,2.0
