,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-23,-0.23135163298468028,-0.20901374518871307,-0.059456993,,,,,
2003-04-30,-0.2537430050542882,-0.20901374518871307,-0.05566247,,,,,
2003-05-07,-0.4125560536749889,0.585715651512146,-0.044895433,3.0,3.0,3.0,3.0,3.0
2003-05-14,-0.41132037371704167,0.585715651512146,-0.042092934,2.0,2.0,2.0,2.0,2.0
2003-05-21,-0.4094980821013313,0.585715651512146,-0.04130159,2.0,2.0,2.0,2.0,2.0
2003-05-28,-0.3841464122838746,0.585715651512146,-0.030157346,3.0,3.0,3.0,3.0,3.0
2003-06-04,-0.35557768128781975,0.585715651512146,-0.02103318,3.0,3.0,3.0,3.0,3.0
2003-06-11,-0.2676267839682263,1.6103365421295166,-0.0021155763,3.0,3.0,3.0,3.0,3.0
2003-06-18,-0.26073876484866265,1.6103365421295166,-0.002396735,3.0,3.0,3.0,3.0,3.0
2003-06-25,-0.24585650820832367,1.6103365421295166,0.00056145684,3.0,3.0,3.0,3.0,3.0
2003-07-02,-0.2301225675341216,1.6103365421295166,0.003213504,3.0,3.0,3.0,3.0,3.0
2003-07-09,0.17848559661859892,2.2401540279388428,-0.0050046854,2.0,2.0,2.0,2.0,2.0
2003-07-16,0.1861127606828193,2.2401540279388428,-0.001923107,2.0,2.0,2.0,2.0,2.0
2003-07-23,0.11665199194040027,2.2401540279388428,-0.0052723656,3.0,3.0,3.0,3.0,3.0
2003-07-30,-0.16049557899885766,2.2401540279388428,-0.009144344,1.0,1.0,1.0,1.0,1.0
2003-08-06,-0.24371561895313584,2.038026809692383,-0.017161973,1.0,1.0,1.0,1.0,1.0
2003-08-13,-0.2216314748704758,2.038026809692383,-0.009795413,1.0,1.0,1.0,1.0,1.0
2003-08-20,-0.19618600158686444,2.038026809692383,0.0006808932,1.0,1.0,1.0,1.0,1.0
2003-08-27,-0.16519010171141707,2.038026809692383,0.0057703955,1.0,1.0,1.0,1.0,1.0
2003-09-03,-0.1690933996421786,2.038026809692383,0.014797484,1.0,1.0,1.0,1.0,1.0
2003-09-10,-0.1207114368006619,-1.081497311592102,0.035698924,3.0,3.0,3.0,3.0,3.0
2003-09-17,-0.10229636103012141,-1.081497311592102,0.045330063,3.0,3.0,3.0,3.0,3.0
2003-09-24,-0.21043111335676112,-1.081497311592102,0.060159773,3.0,3.0,3.0,3.0,3.0
2003-10-01,-0.1919014213741097,-1.081497311592102,0.06755198,3.0,3.0,3.0,3.0,3.0
2003-10-08,-0.08997650965125523,-1.80701744556427,0.06742935,3.0,3.0,3.0,3.0,3.0
2003-10-15,-0.09141503633574766,-1.80701744556427,0.06591906,3.0,3.0,3.0,3.0,3.0
2003-10-22,-0.09054590363877721,-1.80701744556427,0.064835444,3.0,3.0,3.0,3.0,3.0
2003-10-29,-0.09511751097873472,-1.80701744556427,0.060008638,3.0,3.0,3.0,3.0,3.0
2003-11-05,-0.3859086189485689,-1.80701744556427,0.047937255,2.0,2.0,2.0,2.0,2.0
2003-11-12,-0.4292280672402557,1.2937629222869873,0.029248545,3.0,3.0,3.0,3.0,3.0
2003-11-19,-0.4427846453373629,1.2937629222869873,0.019317476,3.0,3.0,3.0,3.0,3.0
2003-11-26,-0.4615560619913973,1.2937629222869873,0.0071859513,3.0,3.0,3.0,3.0,3.0
2003-12-03,-0.5412588204150861,1.2937629222869873,-0.0039569917,3.0,3.0,3.0,3.0,3.0
2003-12-10,-0.5712334316081741,3.716987371444702,-0.014344782,3.0,3.0,3.0,3.0,3.0
2003-12-17,-0.6770772086318909,3.716987371444702,-0.013065384,3.0,3.0,3.0,3.0,3.0
2003-12-24,-0.6709765695609097,3.716987371444702,-0.013346551,3.0,3.0,3.0,3.0,3.0
2003-12-31,-0.17601555779740213,3.716987371444702,-0.0113355545,3.0,3.0,3.0,3.0,3.0
2004-01-07,-0.34769639090410737,3.4171526432037354,-0.0036820036,3.0,3.0,3.0,3.0,3.0
2004-01-14,-0.3264527454997233,3.4171526432037354,0.0066536493,3.0,3.0,3.0,3.0,3.0
2004-01-21,-0.29462350839543633,3.4171526432037354,0.019997068,3.0,3.0,3.0,3.0,3.0
2004-01-28,-0.2168298817071147,3.4171526432037354,0.04019132,2.0,2.0,2.0,2.0,2.0
2004-02-04,-0.17363135090849793,3.4171526432037354,0.059291627,2.0,2.0,2.0,2.0,2.0
2004-02-11,0.18771239418981914,1.4616641998291016,0.082028575,3.0,3.0,3.0,3.0,3.0
2004-02-18,0.19813553616472934,1.4616641998291016,0.09543579,3.0,3.0,3.0,3.0,3.0
2004-02-25,0.21711206407958128,1.4616641998291016,0.11108707,3.0,3.0,3.0,3.0,3.0
2004-03-03,0.24875193866841644,1.4616641998291016,0.12740456,3.0,3.0,3.0,3.0,3.0
2004-03-10,-0.5263764302943206,1.222326636314392,0.14135008,3.0,3.0,3.0,3.0,3.0
2004-03-17,-0.5144797862606239,1.222326636314392,0.15370966,3.0,3.0,3.0,3.0,3.0
2004-03-24,-0.5078711385380513,1.222326636314392,0.1603607,3.0,3.0,3.0,3.0,3.0
2004-03-31,-0.5054125616226217,1.222326636314392,0.165915,3.0,3.0,3.0,3.0,3.0
2004-04-07,-0.4392552843988544,0.2766511142253876,0.18083589,3.0,3.0,3.0,3.0,3.0
2004-04-14,-0.4344447884063406,0.2766511142253876,0.186532,3.0,3.0,3.0,3.0,3.0
2004-04-21,-0.4278301489886296,0.2766511142253876,0.19633053,3.0,3.0,3.0,3.0,3.0
2004-04-28,-0.41849640460086646,0.2766511142253876,0.20614207,3.0,3.0,3.0,3.0,3.0
2004-05-05,-0.4052301032742436,0.2766511142253876,0.21533349,3.0,3.0,3.0,3.0,3.0
2004-05-12,-0.5532209767642451,-0.8997103571891785,0.23910306,3.0,3.0,3.0,3.0,3.0
2004-05-19,-0.5432786376495611,-0.8997103571891785,0.24140593,3.0,3.0,3.0,3.0,3.0
2004-05-26,-0.4925962080521683,-0.8997103571891785,0.25199756,3.0,3.0,3.0,3.0,3.0
2004-06-02,-0.46853679322537467,-0.8997103571891785,0.26243955,3.0,3.0,3.0,3.0,3.0
2004-06-09,-0.3567642355258538,-2.656364679336548,0.2834937,1.0,2.0,2.0,2.0,2.0
2004-06-16,-0.3617110669465575,-2.656364679336548,0.2806115,1.0,2.0,2.0,2.0,2.0
2004-06-23,-0.3550174380203456,-2.656364679336548,0.2851842,1.0,2.0,2.0,2.0,2.0
2004-06-30,-0.3505122907329936,-2.656364679336548,0.28938305,1.0,2.0,2.0,2.0,2.0
2004-07-07,-0.749365465412192,-0.3143915832042694,0.29614264,1.0,1.0,1.0,1.0,1.0
2004-07-14,-0.5447249585369321,-0.3143915832042694,0.29036355,1.0,1.0,1.0,1.0,1.0
2004-07-21,-0.7871035257794401,-0.3143915832042694,0.28327817,1.0,1.0,1.0,1.0,1.0
2004-07-28,-0.6119520684542579,-0.3143915832042694,0.27507782,1.0,2.0,2.0,2.0,2.0
2004-08-04,-1.1947031087782751,-0.3143915832042694,0.27144516,1.0,1.0,1.0,1.0,1.0
2004-08-11,-0.1983041926355063,2.1239867210388184,0.27434468,1.0,2.0,2.0,2.0,2.0
2004-08-18,-0.211414287523985,2.1239867210388184,0.26814196,1.0,2.0,2.0,2.0,2.0
2004-08-25,-0.19231756594715255,2.1239867210388184,0.27103674,1.0,2.0,2.0,2.0,2.0
2004-09-01,-0.1485123042063745,2.1239867210388184,0.27910092,2.0,2.0,2.0,2.0,2.0
2004-09-08,-1.1705940504937442,1.7228152751922607,0.29993683,2.0,2.0,2.0,2.0,2.0
2004-09-15,-1.100413369273622,1.7228152751922607,0.30446154,2.0,2.0,2.0,2.0,2.0
2004-09-22,-1.0292949510081706,1.7228152751922607,0.3209361,1.0,2.0,2.0,2.0,2.0
2004-09-29,0.48337697445549865,1.7228152751922607,0.33405268,1.0,1.0,1.0,1.0,1.0
2004-10-06,0.2630701149127713,0.9739106893539429,0.3591578,1.0,1.0,1.0,1.0,1.0
2004-10-13,0.2797661039137755,0.9739106893539429,0.36576048,1.0,1.0,1.0,1.0,1.0
2004-10-20,0.30376266693110743,0.9739106893539429,0.37205234,1.0,1.0,1.0,1.0,1.0
2004-10-27,0.3246974817693581,0.9739106893539429,0.38136497,1.0,1.0,1.0,1.0,1.0
2004-11-03,0.3317601369361314,0.9739106893539429,0.38675088,1.0,1.0,1.0,1.0,1.0
2004-11-10,0.5293487568576433,1.013460636138916,0.39066863,1.0,1.0,1.0,1.0,1.0
2004-11-17,0.5257822111602836,1.013460636138916,0.38969183,1.0,1.0,1.0,1.0,1.0
2004-11-24,0.5305487636513514,1.013460636138916,0.39068997,1.0,1.0,1.0,1.0,1.0
2004-12-01,0.5294152430755843,1.013460636138916,0.38946924,1.0,1.0,1.0,1.0,1.0
2004-12-08,0.684169466915665,2.78290057182312,0.38513792,1.0,1.0,1.0,1.0,1.0
2004-12-15,0.682635503677289,2.78290057182312,0.3866038,1.0,1.0,1.0,1.0,1.0
2004-12-22,0.6647158223605791,2.78290057182312,0.3818726,1.0,1.0,1.0,1.0,1.0
2004-12-29,0.6686678243516314,2.78290057182312,0.3756956,1.0,1.0,1.0,1.0,1.0
2005-01-05,0.5669636369673257,3.5013763904571533,0.3627829,1.0,1.0,1.0,1.0,1.0
2005-01-12,0.5732726169258335,3.5013763904571533,0.36949316,1.0,1.0,1.0,1.0,1.0
2005-01-19,0.5776589872672026,3.5013763904571533,0.37611026,1.0,1.0,1.0,1.0,1.0
2005-01-26,0.548000275515496,3.5013763904571533,0.3765564,1.0,1.0,1.0,1.0,1.0
2005-02-02,0.5695099534891108,3.5013763904571533,0.38235185,1.0,1.0,1.0,1.0,1.0
2005-02-09,0.3957045376300812,2.396876096725464,0.39570454,1.0,1.0,1.0,1.0,1.0
2005-02-16,0.40743497014045715,2.396876096725464,0.40743497,1.0,1.0,1.0,1.0,1.0
2005-02-23,1.1165572691059324,2.396876096725464,0.425662,1.0,1.0,1.0,1.0,1.0
2005-03-02,1.1098341312489088,2.396876096725464,0.4440522,1.0,1.0,1.0,1.0,1.0
2005-03-09,1.465811103685466,0.7696534395217896,0.4738021,2.0,2.0,2.0,2.0,2.0
2005-03-16,1.510672332351046,0.7696534395217896,0.48517942,2.0,2.0,2.0,2.0,2.0
2005-03-23,1.5434812943713005,0.7696534395217896,0.50513387,2.0,2.0,2.0,2.0,2.0
2005-03-30,1.5545485351898962,0.7696534395217896,0.51956534,2.0,2.0,2.0,2.0,2.0
2005-04-06,1.366224729122024,-1.1099926233291626,0.5489714,1.0,1.0,1.0,1.0,1.0
