,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-23,0.17453872771737167,0.04289284721016884,-0.20095885,,,,,
2003-04-30,0.15358279581821127,0.04289284721016884,-0.1983309,,,,,
2003-05-07,-0.20490359083201423,-1.7436689138412476,-0.19907846,3.0,3.0,3.0,3.0,3.0
2003-05-14,-0.2189465019841859,-1.7436689138412476,-0.19614725,3.0,3.0,3.0,3.0,3.0
2003-05-21,-0.2145266650335581,-1.7436689138412476,-0.19426197,3.0,3.0,3.0,3.0,3.0
2003-05-28,-0.15367122904163522,-1.7436689138412476,-0.1947172,2.0,2.0,2.0,2.0,2.0
2003-06-04,-0.17460315272762975,-1.7436689138412476,-0.19653483,3.0,3.0,3.0,3.0,3.0
2003-06-11,0.5137092449047744,-0.5868974924087524,-0.19430389,3.0,3.0,3.0,3.0,3.0
2003-06-18,0.16610996573629977,-0.5868974924087524,-0.19600901,3.0,3.0,3.0,3.0,3.0
2003-06-25,0.15494539965056175,-0.5868974924087524,-0.20114447,3.0,3.0,3.0,3.0,3.0
2003-07-02,0.13839620618980003,-0.5868974924087524,-0.20845522,3.0,3.0,3.0,3.0,3.0
2003-07-09,0.4214683445652606,-1.0718680620193481,-0.21845932,1.0,1.0,1.0,1.0,1.0
2003-07-16,0.3560755661101538,-1.0718680620193481,-0.22453266,1.0,1.0,1.0,1.0,1.0
2003-07-23,0.34204632440451477,-1.0718680620193481,-0.22887336,1.0,1.0,1.0,1.0,1.0
2003-07-30,0.33474841170531977,-1.0718680620193481,-0.2291765,1.0,1.0,1.0,1.0,1.0
2003-08-06,-0.17553142952047912,-1.8066127300262451,-0.25538144,3.0,3.0,3.0,3.0,3.0
2003-08-13,-0.18871537941705266,-1.8066127300262451,-0.25566697,3.0,3.0,3.0,3.0,3.0
2003-08-20,-0.20690679474265133,-1.8066127300262451,-0.2570816,2.0,2.0,2.0,2.0,2.0
2003-08-27,-0.21104688807919209,-1.8066127300262451,-0.26828682,3.0,3.0,3.0,3.0,3.0
2003-09-03,-0.2423886389883988,-1.8066127300262451,-0.27292377,3.0,3.0,3.0,3.0,3.0
2003-09-10,-0.025232967872195422,0.35555559396743774,-0.27803853,3.0,3.0,3.0,3.0,3.0
2003-09-17,-0.05258001739627324,0.35555559396743774,-0.28304976,3.0,3.0,3.0,3.0,3.0
2003-09-24,-0.3811047139492865,0.35555559396743774,-0.28906214,3.0,3.0,3.0,3.0,3.0
2003-10-01,-0.3924852757123783,0.35555559396743774,-0.2956107,3.0,3.0,3.0,3.0,3.0
2003-10-08,-0.08874036514891484,0.5976763963699341,-0.3014469,3.0,3.0,3.0,3.0,3.0
2003-10-15,-0.09404166319253851,0.5976763963699341,-0.30349654,3.0,3.0,3.0,3.0,3.0
2003-10-22,-0.0936598732440144,0.5976763963699341,-0.3000466,3.0,3.0,3.0,3.0,3.0
2003-10-29,-0.20395017814339958,0.5976763963699341,-0.28917113,3.0,3.0,3.0,3.0,3.0
2003-11-05,-0.18871400557107712,0.5976763963699341,-0.27238023,3.0,3.0,3.0,3.0,3.0
2003-11-12,0.3541158840322203,1.038568139076233,-0.23448744,1.0,1.0,1.0,1.0,1.0
2003-11-19,0.357925673707435,1.038568139076233,-0.23030029,1.0,1.0,1.0,1.0,1.0
2003-11-26,0.37693194339666214,1.038568139076233,-0.20712249,1.0,1.0,1.0,1.0,1.0
2003-12-03,0.33843188984850503,1.038568139076233,-0.182313,1.0,1.0,1.0,1.0,1.0
