,pred,true,mean,lookback_tercile_lag_1.0yr,lookback_tercile_lag_1.5yr,lookback_tercile_lag_2.0yr,lookback_tercile_lag_2.5yr,lookback_tercile_lag_3.0yr,lookback_tercile_lag_3.5yr,lookback_tercile_lag_4.0yr,lookback_tercile_lag_4.5yr,lookback_tercile_lag_5.0yr
2003-05-09,0.6710640443379651,-2.871140718460083,-0.102984786,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-05-16,-1.6022887328149744,-2.871140718460083,-0.090687886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-05-23,-1.5882689700087118,-2.871140718460083,-0.090413816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-05-30,-1.580374595295719,-2.871140718460083,-0.045560814,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-06-06,-1.5674896703507593,3.1200106143951416,-0.13057947,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-06-13,-1.6012812743784297,3.1200106143951416,-0.15828933,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-06-20,-1.6133597280214205,3.1200106143951416,-0.17178321,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-06-27,-1.6271233586646203,3.1200106143951416,-0.18637308,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-07-04,-1.6235918051203844,3.1200106143951416,-0.2234903,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-07-11,-1.615212191566256,-1.4003435373306274,-0.21923731,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-07-18,-1.6078229412574125,-1.4003435373306274,-0.21963271,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-07-25,-0.8599318499662032,-1.4003435373306274,-0.21831504,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-08-01,-0.8375865557848639,-1.4003435373306274,-0.20030707,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-08-08,-1.7584112555603486,0.2708682715892792,-0.15104784,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-08-15,-1.7395720104438985,0.2708682715892792,-0.1445846,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-08-22,-1.7090942734037693,0.2708682715892792,-0.13025633,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
