,pred,true,mean,lookback_tercile_lag_1.0yr,lookback_tercile_lag_1.5yr,lookback_tercile_lag_2.0yr,lookback_tercile_lag_2.5yr,lookback_tercile_lag_3.0yr,lookback_tercile_lag_3.5yr,lookback_tercile_lag_4.0yr,lookback_tercile_lag_4.5yr,lookback_tercile_lag_5.0yr
2003-05-09,7.134028245336566,-5.0,-0.11470118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-05-16,7.073616033962094,-5.0,-0.1815873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-05-23,6.905083128297627,-5.0,-0.24284585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-05-30,6.823409574397028,-5.0,-0.18632412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-06-06,7.3737167547245575,-6.649999618530273,-0.08012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-06-13,7.255892628813523,-6.649999618530273,-0.0903586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-06-20,7.1483804038337,-6.649999618530273,-0.0904762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-06-27,6.9395554470149605,-6.649999618530273,-0.106521785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-07-04,6.714637257412126,-6.649999618530273,-0.14055341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-07-11,3.3213376046439778,-4.990001678466797,-0.05629484,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-07-18,3.216093930391816,-4.990001678466797,-0.06916664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-07-25,3.098297539163373,-4.990001678466797,-0.09316202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-08-01,2.8770554340029366,-4.990001678466797,-0.110790566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-08-08,4.441225575738588,4.530002593994141,-0.059800804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-08-15,4.428881429736967,4.530002593994141,-0.046309546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-08-22,4.256055121441269,4.530002593994141,-0.062648244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-08-29,4.033536305775204,4.530002593994141,-0.15332018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-09-05,3.7702411558567137,4.530002593994141,-0.26766798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-09-12,3.8173711691770675,11.450000762939453,-0.565498,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-09-19,3.791885647215844,11.450000762939453,-0.5638492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-09-26,3.8560335519338764,11.450000762939453,-0.5586957,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-10-03,3.88035533395344,11.450000762939453,-0.63818187,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2003-10-10,2.998581338030716,-2.0100021362304688,-0.7368526,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-10-17,3.0714342186062167,-2.0100021362304688,-0.6884127,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-10-24,3.1272064663397225,-2.0100021362304688,-0.6464822,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-10-31,3.261034072133898,-2.0100021362304688,-0.5390514,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2003-11-07,0.9680550415710434,-1.3699989318847656,-0.20652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2003-11-14,0.9916460662897002,-1.3699989318847656,-0.18075697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
