,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-25,8.35188966957893,2.042597770690918,2.3493054,,,,,
2003-05-02,8.786681665189672,2.042597770690918,2.4230316,,,,,
2003-05-09,15.117005211948486,4.6685967445373535,2.4574661,3.0,3.0,3.0,3.0,3.0
2003-05-16,14.91505531332789,4.6685967445373535,2.475836,2.0,2.0,2.0,2.0,2.0
2003-05-23,14.960906688181376,4.6685967445373535,2.5022902,3.0,3.0,3.0,3.0,3.0
2003-05-30,14.807036000896657,4.6685967445373535,2.4667013,2.0,2.0,2.0,2.0,2.0
2003-06-06,6.317070132497506,-13.747429847717285,2.3601038,3.0,3.0,3.0,3.0,3.0
2003-06-13,6.521664012544217,-13.747429847717285,2.3701081,3.0,3.0,3.0,3.0,3.0
2003-06-20,6.337657257500464,-13.747429847717285,2.3636534,3.0,3.0,3.0,3.0,3.0
2003-06-27,8.64985521255623,-13.747429847717285,2.3875759,2.0,2.0,2.0,2.0,2.0
2003-07-04,8.596146740883333,-13.747429847717285,2.390245,2.0,2.0,2.0,2.0,2.0
2003-07-11,3.3982219053597538,-4.569075584411621,2.448155,1.0,1.0,1.0,1.0,1.0
2003-07-18,3.273444629342322,-4.569075584411621,2.3897557,1.0,1.0,1.0,1.0,1.0
2003-07-25,3.1487007700298033,-4.569075584411621,2.3368711,1.0,1.0,1.0,1.0,1.0
2003-08-01,3.275434075837799,-4.569075584411621,2.3854325,1.0,1.0,1.0,1.0,1.0
2003-08-08,2.985357635078796,-1.491324543952942,2.7282429,2.0,2.0,2.0,2.0,2.0
2003-08-15,2.9372130064564512,-1.491324543952942,2.7290034,2.0,2.0,2.0,2.0,2.0
2003-08-22,2.7620957935005586,-1.491324543952942,2.703548,2.0,2.0,2.0,2.0,2.0
2003-08-29,2.3359907809333746,-1.491324543952942,2.7840192,2.0,2.0,2.0,2.0,2.0
2003-09-05,1.9147941969903899,-1.491324543952942,2.8779662,3.0,3.0,3.0,3.0,3.0
2003-09-12,1.3483246683332084,10.707669258117676,2.9982026,3.0,3.0,3.0,3.0,3.0
2003-09-19,2.1589927469007084,10.707669258117676,3.0578463,2.0,2.0,2.0,2.0,2.0
2003-09-26,2.36879481498197,10.707669258117676,3.0914402,3.0,3.0,3.0,3.0,3.0
2003-10-03,2.3288085757395267,10.707669258117676,3.036883,3.0,3.0,3.0,3.0,3.0
2003-10-10,4.702178667052756,15.41029167175293,2.924486,3.0,3.0,3.0,3.0,3.0
2003-10-17,4.814631809477001,15.41029167175293,2.9422889,3.0,3.0,3.0,3.0,3.0
2003-10-24,4.9461604094954765,15.41029167175293,2.9664683,3.0,3.0,3.0,3.0,3.0
2003-10-31,5.198163193867975,15.41029167175293,2.998577,3.0,3.0,3.0,3.0,3.0
2003-11-07,3.4930942855616447,6.808465480804443,2.9211357,3.0,3.0,3.0,3.0,3.0
2003-11-14,3.5451025585340226,6.808465480804443,2.932687,3.0,3.0,3.0,3.0,3.0
2003-11-21,3.6606371198699104,6.808465480804443,2.9622686,3.0,3.0,3.0,3.0,3.0
2003-11-28,3.847309718454129,6.808465480804443,3.0114703,3.0,3.0,3.0,3.0,3.0
2003-12-05,2.335044275394284,6.808465480804443,2.9463146,2.0,2.0,2.0,2.0,2.0
2003-12-12,2.8938760566490185,7.796911716461182,2.5316494,1.0,1.0,1.0,1.0,1.0
2003-12-19,2.9366788932638404,7.796911716461182,2.5396917,1.0,1.0,1.0,1.0,1.0
2003-12-26,2.939064487866758,7.796911716461182,2.5668814,1.0,1.0,1.0,1.0,1.0
2004-01-02,3.5015472991499363,7.796911716461182,2.4436443,1.0,1.0,1.0,1.0,1.0
2004-01-09,7.304186797291736,0.8262212872505188,2.202612,1.0,1.0,1.0,1.0,1.0
2004-01-16,7.267451896186134,0.8262212872505188,2.2063463,1.0,1.0,1.0,1.0,1.0
2004-01-23,7.368541146629563,0.8262212872505188,2.2316403,1.0,1.0,1.0,1.0,1.0
2004-01-30,6.663549947163727,0.8262212872505188,2.2332537,1.0,1.0,1.0,1.0,1.0
2004-02-06,6.171320134163706,14.810916900634766,2.234253,1.0,1.0,1.0,1.0,1.0
2004-02-13,6.236011547571717,14.810916900634766,2.2613668,1.0,1.0,1.0,1.0,1.0
2004-02-20,6.41405158843839,14.810916900634766,2.2755015,1.0,1.0,1.0,1.0,1.0
2004-02-27,6.600340080024824,14.810916900634766,2.2776675,1.0,1.0,1.0,1.0,1.0
2004-03-05,6.67486841296417,14.810916900634766,2.2846994,1.0,1.0,1.0,1.0,1.0
2004-03-12,7.622097773303891,0.453752726316452,2.2038608,1.0,1.0,1.0,1.0,1.0
2004-03-19,7.662637721410346,0.453752726316452,2.2280948,1.0,1.0,1.0,1.0,1.0
2004-03-26,8.091720885988867,0.453752726316452,2.263216,1.0,1.0,1.0,1.0,1.0
2004-04-02,7.078597114983279,0.453752726316452,2.241524,1.0,1.0,1.0,1.0,1.0
2004-04-09,5.912340962724015,12.923528671264648,2.0745568,1.0,1.0,1.0,1.0,1.0
2004-04-16,5.826288985992513,12.923528671264648,2.0677938,1.0,1.0,1.0,1.0,1.0
2004-04-23,6.117854416366756,12.923528671264648,2.0862396,1.0,1.0,1.0,1.0,1.0
2004-04-30,6.179798655584285,12.923528671264648,2.0235279,1.0,1.0,1.0,1.0,1.0
2004-05-07,6.184355612308531,11.758044242858887,1.901127,1.0,1.0,1.0,1.0,1.0
2004-05-14,6.094096410071926,11.758044242858887,1.8797263,1.0,1.0,1.0,1.0,1.0
2004-05-21,4.32565205281872,11.758044242858887,1.8856302,1.0,1.0,1.0,1.0,1.0
2004-05-28,4.052538579867084,11.758044242858887,1.8318752,1.0,1.0,1.0,1.0,1.0
2004-06-04,5.094365822929353,11.758044242858887,1.808908,2.0,2.0,2.0,2.0,2.0
2004-06-11,6.452987798094408,10.973453521728516,1.8116341,2.0,2.0,2.0,2.0,2.0
2004-06-18,6.501738412336687,10.973453521728516,1.8702116,2.0,2.0,2.0,2.0,2.0
2004-06-25,6.65265011852484,10.973453521728516,1.9491827,2.0,2.0,2.0,2.0,2.0
2004-07-02,6.676598818049303,10.973453521728516,1.9570912,2.0,2.0,2.0,2.0,2.0
2004-07-09,9.66869764344176,16.26552391052246,2.0218832,2.0,2.0,2.0,2.0,2.0
2004-07-16,9.612202796673685,16.26552391052246,2.0281098,2.0,2.0,2.0,2.0,2.0
2004-07-23,9.655169270134955,16.26552391052246,2.0552506,2.0,2.0,2.0,2.0,2.0
2004-07-30,9.411936160301224,16.26552391052246,2.0708861,2.0,2.0,2.0,2.0,2.0
2004-08-06,7.167249019452119,-0.7208694219589233,1.9487028,2.0,2.0,2.0,2.0,2.0
2004-08-13,7.27256711458979,-0.7208694219589233,1.9994375,3.0,2.0,2.0,2.0,2.0
2004-08-20,7.397752853753454,-0.7208694219589233,2.0557442,3.0,2.0,2.0,2.0,2.0
2004-08-27,7.334696832004349,-0.7208694219589233,2.144473,3.0,2.0,2.0,2.0,2.0
2004-09-03,9.19189833104394,-0.7208694219589233,2.1332324,2.0,2.0,2.0,2.0,2.0
2004-09-10,8.716194924326238,-22.527097702026367,2.1569455,3.0,2.0,2.0,2.0,2.0
2004-09-17,8.61778001538906,-22.527097702026367,2.1631656,3.0,2.0,2.0,2.0,2.0
2004-09-24,9.550604957655757,-22.527097702026367,2.1510417,2.0,2.0,2.0,2.0,2.0
2004-10-01,8.89308349909582,-22.527097702026367,2.1154788,2.0,1.0,1.0,1.0,1.0
2004-10-08,7.6668666609131,10.352524757385254,1.9299055,3.0,2.0,2.0,2.0,2.0
2004-10-15,13.474497403664667,10.352524757385254,1.8033639,3.0,3.0,3.0,3.0,3.0
2004-10-22,15.258772867722515,10.352524757385254,1.7267855,3.0,3.0,3.0,3.0,3.0
2004-10-29,15.565192496972967,10.352524757385254,1.5926784,3.0,3.0,3.0,3.0,3.0
2004-11-05,13.218695044972797,10.352524757385254,1.4599396,3.0,3.0,3.0,3.0,3.0
2004-11-12,4.168198373095535,20.086498260498047,1.2640294,2.0,1.0,1.0,1.0,1.0
2004-11-19,4.092201090929688,20.086498260498047,1.2585217,1.0,1.0,1.0,1.0,1.0
2004-11-26,3.0583200434323152,20.086498260498047,1.2436543,1.0,1.0,1.0,1.0,1.0
2004-12-03,3.1452429672583446,20.086498260498047,1.2731241,1.0,1.0,1.0,1.0,1.0
2004-12-10,5.720994615191639,20.8754825592041,1.4851333,3.0,3.0,3.0,3.0,3.0
