,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-25,1.8989760375761173,-1.055922031402588,-0.007059874,,,,,
2003-05-02,1.7571682892815315,-1.055922031402588,0.04793461,,,,,
2003-05-09,-1.2136986427563539,0.6492759585380554,0.19079332,3.0,3.0,3.0,3.0,3.0
2003-05-16,-1.1732859204940718,0.6492759585380554,0.18740787,2.0,2.0,2.0,2.0,2.0
2003-05-23,-1.1764500234864887,0.6492759585380554,0.18075824,2.0,2.0,2.0,2.0,2.0
2003-05-30,-1.1850189046807755,0.6492759585380554,0.17449927,2.0,2.0,2.0,2.0,2.0
2003-06-06,-2.296959830284966,2.51300311088562,0.030088745,3.0,3.0,3.0,3.0,3.0
2003-06-13,-2.30719459991589,2.51300311088562,0.0161179,3.0,3.0,3.0,3.0,3.0
2003-06-20,-2.309243361511055,2.51300311088562,0.0057078167,3.0,3.0,3.0,3.0,3.0
2003-06-27,-2.301319650322002,2.51300311088562,0.0028586406,3.0,3.0,3.0,3.0,3.0
2003-07-04,-2.2650226668711304,2.51300311088562,-0.03506162,2.0,2.0,2.0,2.0,2.0
2003-07-11,-0.09933520588821868,2.5791091918945312,-0.16106692,1.0,1.0,1.0,1.0,1.0
2003-07-18,-0.03124775184142166,2.5791091918945312,-0.13592106,1.0,1.0,1.0,1.0,1.0
2003-07-25,-0.006523676636562822,2.5791091918945312,-0.12810864,1.0,1.0,1.0,1.0,1.0
2003-08-01,0.06644312383783813,2.5791091918945312,-0.13881204,1.0,1.0,1.0,1.0,1.0
2003-08-08,1.1923456903563285,-2.0404164791107178,-0.15912418,1.0,1.0,1.0,1.0,1.0
2003-08-15,1.2373000463796286,-2.0404164791107178,-0.14325309,1.0,1.0,1.0,1.0,1.0
2003-08-22,1.285226449015348,-2.0404164791107178,-0.12602252,2.0,2.0,2.0,2.0,2.0
2003-08-29,1.1858844465815672,-2.0404164791107178,-0.14430912,1.0,1.0,1.0,1.0,1.0
2003-09-05,0.12873730079406087,-2.0404164791107178,-0.15445659,1.0,1.0,1.0,1.0,1.0
2003-09-12,0.020740876800302732,14.043880462646484,-0.12569875,1.0,1.0,1.0,1.0,1.0
2003-09-19,0.03268719573988835,14.043880462646484,-0.11876703,1.0,1.0,1.0,1.0,1.0
2003-09-26,0.006357028647939578,14.043880462646484,-0.11559769,1.0,1.0,1.0,1.0,1.0
2003-10-03,-0.024286123819131998,14.043880462646484,-0.085624814,2.0,2.0,2.0,2.0,2.0
2003-10-10,-0.07762744532579759,13.274052619934082,-0.045210514,2.0,2.0,2.0,2.0,2.0
2003-10-17,-0.024590371046130554,13.274052619934082,-0.020759644,2.0,2.0,2.0,2.0,2.0
2003-10-24,0.11503433647541834,13.274052619934082,0.028076414,2.0,2.0,2.0,2.0,2.0
2003-10-31,0.16416903579460837,13.274052619934082,0.12504813,3.0,3.0,3.0,3.0,3.0
2003-11-07,0.3037163123569945,-0.4056816101074219,0.1324791,3.0,3.0,3.0,3.0,3.0
2003-11-14,0.8205600810640215,-0.4056816101074219,0.18547587,3.0,3.0,3.0,3.0,3.0
2003-11-21,0.9394972540109002,-0.4056816101074219,0.23218237,3.0,3.0,3.0,3.0,3.0
2003-11-28,1.0838336368200583,-0.4056816101074219,0.28373128,3.0,3.0,3.0,3.0,3.0
2003-12-05,0.8971291424507618,-0.4056816101074219,0.23401983,2.0,2.0,2.0,2.0,2.0
2003-12-12,1.8125947803478029,1.7905967235565186,0.013819053,1.0,1.0,1.0,1.0,1.0
2003-12-19,1.8090425386925308,1.7905967235565186,0.010638283,1.0,1.0,1.0,1.0,1.0
2003-12-26,2.3143656625009372,1.7905967235565186,0.008320442,1.0,1.0,1.0,1.0,1.0
2004-01-02,1.9543963518280059,1.7905967235565186,-0.08124995,1.0,1.0,1.0,1.0,1.0
2004-01-09,1.5415148054799224,7.477557182312012,-0.2765428,1.0,1.0,1.0,1.0,1.0
2004-01-16,1.5434814881677617,7.477557182312012,-0.2673458,1.0,1.0,1.0,1.0,1.0
2004-01-23,1.5588542002926742,7.477557182312012,-0.25565016,1.0,1.0,1.0,1.0,1.0
2004-01-30,1.3177413325156724,7.477557182312012,-0.28608814,1.0,1.0,1.0,1.0,1.0
2004-02-06,2.4133988069039454,1.9048194885253906,-0.3327419,1.0,1.0,1.0,1.0,1.0
2004-02-13,0.6294223764129705,1.9048194885253906,-0.28656778,1.0,1.0,1.0,1.0,1.0
2004-02-20,1.1648506903908582,1.9048194885253906,-0.24106936,1.0,1.0,1.0,1.0,1.0
2004-02-27,1.2615623160935332,1.9048194885253906,-0.2330185,1.0,1.0,1.0,1.0,1.0
2004-03-05,0.8071157470942063,1.9048194885253906,-0.20000823,1.0,1.0,1.0,1.0,1.0
2004-03-12,2.015884172298924,1.5382026433944702,-0.20964542,2.0,2.0,2.0,2.0,2.0
2004-03-19,2.068511947033479,1.5382026433944702,-0.1868498,2.0,2.0,2.0,2.0,2.0
2004-03-26,2.129092108431772,1.5382026433944702,-0.16190915,2.0,2.0,2.0,2.0,2.0
2004-04-02,2.1080614044082076,1.5382026433944702,-0.17895213,2.0,2.0,2.0,2.0,2.0
2004-04-09,1.1602673881177696,5.676189422607422,-0.2584271,2.0,2.0,2.0,2.0,2.0
2004-04-16,1.006122221331303,5.676189422607422,-0.27398196,2.0,2.0,2.0,2.0,2.0
2004-04-23,0.9549882719657885,5.676189422607422,-0.261872,2.0,2.0,2.0,2.0,2.0
2004-04-30,1.3937307549126379,5.676189422607422,-0.282507,2.0,2.0,2.0,2.0,2.0
2004-05-07,0.6365832545924346,1.0681253671646118,-0.27314693,2.0,2.0,2.0,2.0,2.0
2004-05-14,0.6573628717040341,1.0681253671646118,-0.25611877,2.0,2.0,2.0,2.0,2.0
2004-05-21,0.7375055784295417,1.0681253671646118,-0.22363432,3.0,3.0,3.0,3.0,3.0
2004-05-28,0.7526239210659152,1.0681253671646118,-0.19665359,3.0,3.0,3.0,3.0,3.0
2004-06-04,0.7434058056645646,1.0681253671646118,-0.14639969,3.0,3.0,3.0,3.0,3.0
2004-06-11,0.8152088736779423,2.089442491531372,-0.03353274,3.0,3.0,3.0,3.0,3.0
2004-06-18,0.7346099405991128,2.089442491531372,-0.038380213,3.0,3.0,3.0,3.0,3.0
2004-06-25,0.6789803398975376,2.089442491531372,-0.040812135,3.0,3.0,3.0,3.0,3.0
2004-07-02,-0.997350372705958,2.089442491531372,-0.05920754,3.0,2.0,2.0,2.0,2.0
2004-07-09,-0.8978955505850315,7.0219879150390625,-0.06989997,3.0,3.0,3.0,3.0,3.0
2004-07-16,-0.9395766586855305,7.0219879150390625,-0.07745228,3.0,3.0,3.0,3.0,3.0
2004-07-23,-0.867020841108001,7.0219879150390625,-0.062301695,3.0,3.0,3.0,3.0,3.0
2004-07-30,-0.8449095611527223,7.0219879150390625,-0.09855929,3.0,3.0,3.0,3.0,3.0
2004-08-06,-1.9565378558567597,5.792192459106445,-0.21695104,2.0,2.0,2.0,2.0,2.0
2004-08-13,-1.7631005645226048,5.792192459106445,-0.1763961,2.0,2.0,2.0,2.0,2.0
2004-08-20,-1.6021317240663506,5.792192459106445,-0.13596629,2.0,2.0,2.0,2.0,2.0
2004-08-27,-1.459875749269944,5.792192459106445,-0.09805834,2.0,2.0,2.0,2.0,2.0
2004-09-03,-1.3307187124812294,5.792192459106445,-0.080438815,2.0,2.0,2.0,2.0,2.0
2004-09-10,2.3383374946229196,0.684350848197937,-0.059743933,2.0,2.0,2.0,2.0,2.0
2004-09-17,2.372113863287202,0.684350848197937,-0.03569358,2.0,2.0,2.0,2.0,2.0
2004-09-24,2.3867564069492313,0.684350848197937,-0.01933765,2.0,2.0,2.0,2.0,2.0
2004-10-01,2.401050086391452,0.684350848197937,0.03600393,2.0,2.0,2.0,2.0,2.0
2004-10-08,2.4744068298795994,0.15142621099948883,0.27031997,1.0,2.0,2.0,2.0,2.0
2004-10-15,2.441995286900279,0.15142621099948883,0.26498643,1.0,2.0,2.0,2.0,2.0
2004-10-22,2.386961067751984,0.15142621099948883,0.25982907,1.0,1.0,1.0,1.0,1.0
2004-10-29,4.215770228473545,0.15142621099948883,0.35513538,3.0,3.0,3.0,3.0,3.0
2004-11-05,1.3533114836419495,0.15142621099948883,0.4619762,2.0,2.0,2.0,2.0,2.0
2004-11-12,0.7228570902595244,10.814769744873047,0.58742064,3.0,3.0,3.0,3.0,3.0
2004-11-19,0.6405245422785222,10.814769744873047,0.5714905,3.0,3.0,3.0,3.0,3.0
2004-11-26,0.530489292600135,10.814769744873047,0.5419663,3.0,3.0,3.0,3.0,3.0
2004-12-03,-0.8400297479844943,10.814769744873047,0.5676162,3.0,3.0,3.0,3.0,3.0
2004-12-10,-2.4358178845134604,3.0413169860839844,0.4979625,3.0,2.0,2.0,2.0,2.0
2004-12-17,-2.3120436108253073,3.0413169860839844,0.52127385,3.0,2.0,2.0,2.0,2.0
2004-12-24,-1.3306158050882806,3.0413169860839844,0.5487458,2.0,2.0,2.0,2.0,2.0
2004-12-31,-0.250339527170942,3.0413169860839844,0.5463004,1.0,1.0,1.0,1.0,1.0
2005-01-07,-1.578383157982823,-8.586127281188965,0.5534151,1.0,2.0,2.0,2.0,2.0
2005-01-14,3.7703827883291496,-8.586127281188965,0.5935968,1.0,1.0,1.0,1.0,1.0
2005-01-21,3.9538516144459632,-8.586127281188965,0.64161,1.0,1.0,1.0,1.0,1.0
2005-01-28,3.9964683109879364,-8.586127281188965,0.6241078,1.0,1.0,1.0,1.0,1.0
2005-02-04,3.5544620622569267,-2.2233834266662598,0.5094415,1.0,2.0,2.0,2.0,2.0
2005-02-11,3.513270866830448,-2.2233834266662598,0.51395524,1.0,2.0,2.0,2.0,2.0
2005-02-18,3.261527164070371,-2.2233834266662598,0.48730862,1.0,1.0,1.0,1.0,1.0
2005-02-25,3.091191157208025,-2.2233834266662598,0.46024156,1.0,1.0,1.0,1.0,1.0
2005-03-04,2.6509330875650923,-2.2233834266662598,0.3763201,1.0,1.0,1.0,1.0,1.0
2005-03-11,2.863565740264837,4.180670738220215,0.34627226,1.0,1.0,1.0,1.0,1.0
2005-03-18,2.6133309982672994,4.180670738220215,0.30131045,1.0,1.0,1.0,1.0,1.0
2005-03-25,2.5040815400103256,4.180670738220215,0.28724483,1.0,1.0,1.0,1.0,1.0
2005-04-01,2.4211210386609108,4.180670738220215,0.28749958,1.0,1.0,1.0,1.0,1.0
2005-04-08,1.2919566034453118,7.156571388244629,0.3349901,1.0,1.0,1.0,1.0,1.0
