,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-23,0.3145947678240877,-0.20901374518871307,-0.059456993,,,,,
2003-04-30,0.29586413991483196,-0.20901374518871307,-0.05566247,,,,,
2003-05-07,-0.05447700149244743,0.585715651512146,-0.044895433,3.0,3.0,3.0,3.0,3.0
2003-05-14,-0.02639172212368573,0.585715651512146,-0.042092934,3.0,3.0,3.0,3.0,3.0
2003-05-21,-0.018035062698506344,0.585715651512146,-0.04130159,3.0,3.0,3.0,3.0,3.0
2003-05-28,-0.36010030779710206,0.585715651512146,-0.030157346,3.0,3.0,3.0,3.0,3.0
2003-06-04,-0.5372568214526172,0.585715651512146,-0.02103318,3.0,3.0,3.0,3.0,3.0
2003-06-11,-0.23526202158898807,1.6103365421295166,-0.0021155763,3.0,3.0,3.0,3.0,3.0
2003-06-18,-0.22388103563104228,1.6103365421295166,-0.002396735,3.0,3.0,3.0,3.0,3.0
2003-06-25,-0.3143619857527468,1.6103365421295166,0.00056145684,3.0,3.0,3.0,3.0,3.0
2003-07-02,-0.2975843036256402,1.6103365421295166,0.003213504,3.0,3.0,3.0,3.0,3.0
2003-07-09,-0.28580321260884045,2.2401540279388428,-0.0050046854,3.0,3.0,3.0,3.0,3.0
2003-07-16,-0.278162609020136,2.2401540279388428,-0.001923107,3.0,3.0,3.0,3.0,3.0
2003-07-23,-0.34757608803656803,2.2401540279388428,-0.0052723656,3.0,3.0,3.0,3.0,3.0
2003-07-30,0.2254082136589496,2.2401540279388428,-0.009144344,2.0,2.0,2.0,2.0,2.0
2003-08-06,0.35768638304318445,2.038026809692383,-0.017161973,2.0,2.0,2.0,2.0,2.0
2003-08-13,0.45170351945024617,2.038026809692383,-0.009795413,2.0,2.0,2.0,2.0,2.0
2003-08-20,0.8576616385054734,2.038026809692383,0.0006808932,1.0,1.0,1.0,1.0,1.0
2003-08-27,0.9225036373287246,2.038026809692383,0.0057703955,2.0,2.0,2.0,2.0,2.0
