,pred,true,mean,lookback_tercile_lag_1yr,lookback_tercile_lag_2yr,lookback_tercile_lag_3yr,lookback_tercile_lag_4yr,lookback_tercile_lag_5yr
2003-04-25,1.462906408704982,-1.055922031402588,-0.007059874,,,,,
2003-05-02,1.2928246278198303,-1.055922031402588,0.04793461,,,,,
2003-05-09,-0.30980525780090706,0.6492759585380554,0.19079332,3.0,3.0,3.0,3.0,3.0
2003-05-16,-0.31966663254867356,0.6492759585380554,0.18740787,2.0,2.0,2.0,2.0,2.0
2003-05-23,-0.3698622887111954,0.6492759585380554,0.18075824,2.0,2.0,2.0,2.0,2.0
2003-05-30,-0.41502561249683245,0.6492759585380554,0.17449927,2.0,2.0,2.0,2.0,2.0
2003-06-06,-2.244886911539859,2.51300311088562,0.030088745,2.0,2.0,2.0,2.0,2.0
2003-06-13,-2.2556691343307858,2.51300311088562,0.0161179,3.0,3.0,3.0,3.0,3.0
2003-06-20,-2.2672761842550173,2.51300311088562,0.0057078167,3.0,3.0,3.0,3.0,3.0
2003-06-27,-2.2501003670313073,2.51300311088562,0.0028586406,3.0,3.0,3.0,3.0,3.0
2003-07-04,-2.1908882617350445,2.51300311088562,-0.03506162,1.0,1.0,1.0,1.0,1.0
2003-07-11,-0.09933520588821868,2.5791091918945312,-0.16106692,1.0,1.0,1.0,1.0,1.0
2003-07-18,-0.6116241703358749,2.5791091918945312,-0.13592106,1.0,1.0,1.0,1.0,1.0
2003-07-25,-0.5547726388814439,2.5791091918945312,-0.12810864,1.0,1.0,1.0,1.0,1.0
2003-08-01,-0.4765294058936954,2.5791091918945312,-0.13881204,1.0,1.0,1.0,1.0,1.0
2003-08-08,0.7524593449088876,-2.0404164791107178,-0.15912418,1.0,1.0,1.0,1.0,1.0
2003-08-15,0.7984376381626842,-2.0404164791107178,-0.14325309,1.0,1.0,1.0,1.0,1.0
2003-08-22,0.8699831312368778,-2.0404164791107178,-0.12602252,2.0,2.0,2.0,2.0,2.0
