"","E_wti_fut_tr","E_sptr","E_ustreas","E_us6mo_tr","E_energy","r_wti_fut_tr","r_sptr","r_ustreas","r_us6mo_tr","r_energy"
"2018-07-25",0.0556150822744161,0.0280401014962854,0.0105725067376776,0,0.0397354651803888,0.437186198001228,0.202515088045807,-0.0365312232710284,0,0.216632508670962
"2018-07-26",0.0553991722946761,0.0280924506126509,0.0105883530338129,0,0.0396412013390862,0.42728148711005,0.200210288200505,-0.0391347212744959,0,0.217873801521855
"2018-07-27",0.0547973058094069,0.0275959800537752,0.0104505733728107,0,0.0391755166663924,0.40424951130489,0.186215175871881,-0.040575673842852,0,0.208926947581511
"2018-07-30",0.0554044701011094,0.0274626956699183,0.0104344362515359,0,0.0393965693728286,0.41237611673598,0.178601594838367,-0.0398081692213431,0,0.21259880197454
"2018-07-31",0.0544115936883778,0.0274335457012187,0.0104066363548742,0,0.0390951830044415,0.382179719899795,0.17878583712276,-0.0401711279784677,0,0.206114883840624
"2018-08-01",0.0549686163182539,0.0275010978642231,0.0104583274907337,0,0.0394526130126592,0.377240600490602,0.177725795754583,-0.0431502428803496,0,0.194541588717913
"2018-08-02",0.0555812005337464,0.0278195158880637,0.0103999016959224,0,0.0391726190814057,0.388630322790757,0.182093046828126,-0.0446115716184501,0,0.188388781201152
"2018-08-03",0.0547306317131073,0.0279369507252154,0.0104961953393419,0,0.0387333680395708,0.36613440813475,0.181365563284389,-0.0428604777994661,0,0.17511858833864
"2018-08-06",0.055092873063264,0.0281142025752444,0.0105407101226545,0,0.0388566055335437,0.382276004015697,0.185039863500702,-0.0424103221033925,0,0.176011460984236
"2018-08-07",0.0552744482396721,0.0280922041816304,0.0105298303073353,0,0.0388924687963732,0.409088521990225,0.188199481365334,-0.0463219086071209,0,0.193169595412935
"2018-08-08",0.0555607010819154,0.0280514585694801,0.0104973454525437,0,0.0387666930865919,0.364677237707948,0.188962649034454,-0.0448639131548239,0,0.190439059355069
"2018-08-09",0.0564391649988907,0.0280852480731557,0.0104672100230066,0,0.0388306297685347,0.329382204202677,0.184815676276096,-0.0388704141251233,0,0.17223609170823
"2018-08-10",0.056569205390646,0.0275509044625781,0.0106984267391068,0,0.0383835175696274,0.323577277617877,0.177672694288084,-0.0369116383893588,0,0.165260023351261
"2018-08-13",0.0566991975221322,0.0276049236490855,0.0106809066228094,0,0.0386442993430028,0.31201824745329,0.174507244308702,-0.036551459447198,0,0.148399209532379
"2018-08-14",0.0562247988439677,0.0277699012109863,0.0106170824085892,0,0.0385930600465044,0.294720078358418,0.182245985756797,-0.0389790390532007,0,0.1473960483402
"2018-08-15",0.0558455224556854,0.0278078401863636,0.0106137986292391,0,0.0383457912527202,0.257198841084837,0.175506672173664,-0.0365453691328691,0,0.113182404953942
"2018-08-16",0.0567553673424087,0.0280001086284527,0.0105042867823956,0,0.0384285119783215,0.283822397576663,0.181230998463579,-0.039881743585421,0,0.116017616395066
"2018-08-17",0.0569171923328323,0.0281145469508016,0.0105099831065395,0,0.0385529071398957,0.280143084839027,0.183908619993844,-0.0395737558648407,0,0.119645830625988
"2018-08-20",0.0574410257252812,0.0283288880610433,0.0107206450340697,0,0.0392947909422539,0.294765956260765,0.188327046957379,-0.0386803046458463,0,0.135175289002494
"2018-08-21",0.0578021485983445,0.028375989979085,0.0106571551057015,0,0.0394042329697919,0.289935625916579,0.188479964387754,-0.0377332567540901,0,0.139784674882156
"2018-08-22",0.0599781740961384,0.0283196915967392,0.0107348927821613,0,0.0403480571655018,0.324386122706695,0.186391890854666,-0.0373320822219657,0,0.155931678988283
"2018-08-23",0.0597739879262381,0.0281955423223987,0.0106958411696633,0,0.0402027399347523,0.328369381691818,0.187013529516071,-0.0357908970840852,0,0.15556142445573
"2018-08-24",0.0600309897992381,0.0284891444847629,0.010562772282073,0,0.0406185674677067,0.333721412545793,0.193427686204815,-0.038708003903235,0,0.164539429481658
"2018-08-27",0.0595707299855922,0.0282915326662811,0.0105800688002427,0,0.0405308055331259,0.355545019457322,0.215284707730105,-0.0412529714767411,0,0.181156140328629
"2018-08-28",0.0595280631502115,0.0282922512350561,0.0105693155340248,0,0.0407649091186774,0.346030447896502,0.214176271279126,-0.0445130955415335,0,0.185373415884702
"2018-08-29",0.0596124815969114,0.0287549719918999,0.0105600006373901,0,0.0408565627407747,0.385585005556523,0.209822050598765,-0.0431424938463725,0,0.189124528922589
"2018-08-30",0.0599172211332954,0.0285509561086628,0.010497180155657,0,0.04041388935875,0.396849540901037,0.205777270741421,-0.0395271635864739,0,0.19457477212422
"2018-08-31",0.0601059885948262,0.0285656406626448,0.0104496242188055,0,0.0403036735393881,0.406350213160105,0.204265944745936,-0.0411123458063719,0,0.188062999269235
"2018-09-05",0.0601212716315112,0.0284088097736606,0.0104552312967697,0,0.0401907132600144,0.383499105451049,0.216816514116277,-0.0425355092542742,0,0.1938540856868
"2018-09-06",0.0591716005552607,0.0284448385982393,0.0104608321819042,0,0.0398445351579223,0.339593011908625,0.215221488348083,-0.0413849843934601,0,0.175102304186799
